Comentario,Nota
8/10,4.0
"Une partie de l’équipe de Laura (1944) se réunit et essaie de se surpasser, mais ils essaient bien trop fort. L’énigme est fastidieuse, la drive encombrée et la gimmick de l’hypnose (cue eyeroll) très difficile à apprécier. La musique est toutefois somptueuse et certaines scènes, notamment la scène centrale du crime — aussi gothique que moderne —, sont envoûtantes.",3.5
"A potpourri of toxicity served up by a mesmeric José Ferrer, entrapping a kleptomaniac socialite in a somnambulistic nightmare of murder & deception. Themes of hypnotism& persecution may have been better served by Fritz Lang, but Preminger's no slouch, creating a slow-burning intensity that reaches a head in the thrilling final scenes. Not as daring in its camerawork as Fallen Angel, but more consistent & compelling.",5.0
josé!!! ferrer!!!,3.5
"Per a friend's recommendation! Really enjoyed Gene in this film -- phenomenal performance, though the story is far-fetched. Otto Preminger is not a favorite of mine (with the exception of Laura) but I enjoyed this film nonetheless. Three stars.",3.0
"Otto Preminger's Whirlpool is a superior film noir that has a great cast, truly gorgeous cinematography, entertains throughout and is beautifully played and directed, all of which almost (but not quite) makes up for it's ludicrous hypnosis plot. José Ferrer, in one of his first screen roles, is deliciously smarmy and evil as astrologer/ hypnotist (never trust those involved in pseudoscience) David Korvo, pulling doctor's wife Gene Tierney into the vortex of his schemes, as he tries to frame her and at the same time cover his own tracks. However although I found it possible to suspend my disbelief for most of the film, the ending lets it down, being just too far over the top while ultimately still being fairly unsatisfying. The film is somewhat reminiscent of Hitchcock's Spellbound (which itself has many of the same problems) although some of the convolutions of the plot wouldn't be out of place in an episode of Scooby-Doo.",4.0
"The direction is so tight and the mood so well-controled that I can look over some of the more convoluted plot-points and just take this at its word. Performances are all top-tier, especially Jose Ferrer. I feel like the hypnotism angles would've worked a little better for me if Val Lewton had been involved in some way. Still, this is quality in its depiction of lingering marital issues being brought out against a climate of extreme skepticism of the inherent benefits psychoanalysis.
Night Movies noir screening - No. 38",4.0
"79/100
INSUBSTANTIAL MEMORY REVIEW #6
NON CANONICAL DISCOVERY ALERT! One of the most fascinating script structures I've ever encounterd. A marital diptych. First *deranged* half follows mentally ill wife as she gets herself framed for murder. Second *methodical* half follows the hyper rational husband as he puts together the pieces. Portrait of a marriage fractured through a procedural. One or two dumb contrivances, and you gotta be down for a totally absurd sci-fi deployment of hypnotism-as-plot-device, but truly Ben Hecht wuz god. Makes a weird double with Kramer vs Kramer.",4.0
"Wow. Perhaps topped Laura as my favorite Preminger thus far. The noirs he did with Gene Tierney for Fox have such beautiful sets. Fitting because they're partly high society dramas as opposed to Preminger's more blue collar Angel Face and Fallen Angel. But they're just as dark. In Preminger's world the homes of the wealthy house ugly men who are bitter and jaded about that fact. Men who are also ugly on the inside and need attention so bad that they will play god when they don't get things exactly the way they want them. I have so many thoughts that I genuinely can't even explore them eloquently yet. I think I just love watching these legendary writers tackle stories with characters whose only ambition seems to be more happiness, doubly so when they can't seem to tell what that they actually want, other than ""more."" Perhaps my favorite part of noir is all the pimps hiding in plain sight, whether literal pimps pretending to be people's boyfriends and ex-husbands, or guys like Jose Ferrer's character here, who are so morally and spiritually bankrupt that they pimp themselves out for a little bit more, wasting a perfectly good chance at life in the process. And while I enjoyed Jose Ferrer's performance I would've loved to see someone like Tyrone Power get to take the part on, and attempt a more evil look at the sort of conniving con man he played in Nightmare Alley. There's a lightness and charm to his performances, whether it's sincere or not, and I feel like that sort of thing would have taken the Ferrer part here to another level. There's also something more twisted about someone as good looking and charming as Power throwing those gifts away to manipulate and abuse people. Perhaps I'm just getting a little tired of watching these old stuffed shirts. If I'm going to be watching someone be evil, couldn't they at least be charming? My only other nitpick here is that it perhaps goes a little broad in its use of hypnosis as a plot device, when they could've gone deeper had they used a womanizers charm instead of hypnotherapy. Still, I thoroughly enjoyed this one. And all the thoughts about selling out in the most morally destitute of ways I had during. There's a certain spot that can only be scratched by the seedier film noirs. And another that can only be scratched by the melodramas. And while I can't put together a detailed explanation as to why yet, this one hit both spots. And im sure I'll be back again soon.",4.5
"A primeira cena do roubo e do flagra já imprime tão bem o ritmo que se tem pelo resto do filme. Sempre existe uma quebra do que você acha que vai acontecer, do que você pensa que é importante. A primeira mais notável é a da suposta chantagem que não se concretiza. Existe algo de mais mirabolante em curso. O detalhismo, o olhar muito incisivo sobre objetos, cenários, a forma como a câmera dança acompanhando a movimentação dos atores me lembrou muito algo que poderia ser do Hitchcock, mas de alguma forma, o Preminger me parece um diretor que deixa as coisas mais emocionais e simples. Todo o dilema do marido entre a razão da profissão e o o sentimentalismo da relação marital é algo que denota como ele consegue aliar bem um domínio técnico com a manipulação dramática das cenas. É de cair o queixo ver o vilão se auto hipnotizar para continuar a fazer o mal e vê-lo sucumbindo tendo ao fundo a voz gravada de sua vítima. Dessas coisas que chegam a impactar mais que a beleza monumental de Gene Tierney, o que não é mesmo pouco.",4.5
"CARAS... CARAS.... É o rei do pop
Hitchcock é massa mas vejam Otto Preminger também.",5.0
"Really lays on the sleazy scummy feeling early on, and the use of hypnosis and wandering adds to the darkness as it leads to trouble. Fairly surprised this isn't more highly regarded in the Film Noir canon seeing as it's got Preminger and Tierney once again collaborating to greatness and that ending is truly an all-timer.",5.0
"Interesting premise. I wish there wasn’t constant music throughout, dictating how I was supposed to feel. I like deciding for myself thank you very much!",3.0
"I know I reference blocking too much, but I get immense pleasure out of watching a movie whose director excels at not only positioning the actors to compose a compelling image, but also to build the visual subtext of their relationships to each other and progress the story they're telling. Otto Preminger (abusive bastard that he was) with his ""objective"" approach was a supreme master of this - he had to, with all those medium and long dolly shots in lieu of relying on editing. Visually almost all of his pictures are just a delight, and Whirlpool is no exception. That in this case the wanna-be Hitchockian mystery is borderline ludicrous prevents it from being a ""good"" movie (the miscasting of Richard Conte doesn't help), but did I still enjoy it? Very much so.
1950, ranked.
Otto Preminger, ranked.",3.5
BRB looking into a mirror so I can hypnotize myself into being less annoying all the time.,3.5
"There's a real gem hiding in there, I just wish they would have brought it out. The whole premise is terrific material for an enjoyable noir, but they do not fully utilize its power. The main issue is the writing, I guess. They made everything follow orders. When a person has a chance to simply speak up and say something that would help, they don't. When we need a husband to be angry and vindictive, he'll be that, even though it doesn't fit his character at all. It is a movie where the story is more important than the characters. Which is the case with most noirs, true, but you always secretly hope to find another one that goes the extra mile. Whirlpool did not go that extra mile, but it is a movie that undoubtedly understands and respects the genre. I enjoyed it very much and I would most certainly want to see this again someday.
NOIR",3.5
"Far from the greatness of Laura, though reminiscent of it.
It tries to have this psychological dimension more grounded, in a web of suggestions that has Gene Tierney at its core again, and that eventually hits a dramatic and thematic peak in front of the portrait.
It's interesting that MacMahonism kinda rejects the obvious framing of the portrait, making it some kind of an anti-The Woman In The Window, to a point where Preminger's auteur footprint is reduced to specificities.
There is an underlying darkness lurking in the intents of the villain's actions, but one that Preminger never allows to fully take control of the film. Wish it did, tho.",4.0
"Jose Ferrer is delightfully menacing in this and Gene Tierney is spectacular, of course. I probably would have been more impressed if I believed in hypnotism or if we didn't know what Ferrer was doing to our poor girl and so the did-she-or-didn't-she angle was stronger (since we the audience know what happened the whole can-they-prove-it-or-not angle lacked a lot of tension for me).",3.5
"Has its moments early on, but a plot that quickly turns ridiculous and a stiff formality to the whole thing pretty much ruins it. Plus Richard Conte is essentially wasted in a role that could have been played by almost anyone.",2.5
"Although no large portrait of Gene Tierney is hanging on the wall of Dr. Sutton's house, he, like Waldo (in Laura), praises an image. When Dr. Sutton tries to help Ann, in fact, he is not helping a real person, he is merely trying to save his illusory, perfect image of Ann, just as Waldo tries to establish his own version of Laura as the most ideal and original one.
Anything can violate the image, so it must be properly protected from being distorted. Any possible sign of expression, desire, or anger is enough to be interpreted as autonomy. This is the greatest threat to the creator of the image because an individual cannot live as part of another person, only a fabricated image can exist as an extension of its creator.
To prove their power and subjectivity, Dr. Sutton and Waldo need to keep Ann/Laura as an image and the ending of the ""Whirlpool"" illustrates this point. In this film, the police release the woman by handing her over to the husband, which seems to be a happy ending is actually exposing and ironic. Ann had already found her voice and managed to tell her story, she does not see herself as an image and showed she is a ""self"", even if she has to play the role of being an image, but to guarantee the husband's false power and control and to observe the patriarchal order, the authority returns the wife to her place; in her husband's arms, but with all that we have seen, who can say she will stay there forever?",4.5
"Gene Tierney, I loooveee yoouuu dearly ta-tapi Whirlpool rada keterlaluan gullible. Tukar sentimen saja, daripada plot serta konflik yang ingin dipicu { saya menunggu akan timbul pelbagai intrik semakin lama semakin èh? } – lebih baik mendengarkan dari perkembangan Ann (Gene Tierney) yang akhirnya mau kembali ke awal untuk menghadapi trauma di keluarga hingga akhirnya mau membuka diri dan saling mengevaluasi pernikahan dengan William Sutton (Richard Conte) pun ia sebagai suami kepada Ann, kalimat bahwa Ann tidak ingin berbohong lagi untuk seterusnya pantas diangkat jadi poin tertulus; earnest dan kuat.",2.0
"Noir #5 of 14
When I hear the name of Otto Preminger, I do not automatically think film noir, but this 1949 film sits squarely in that genre. Ben Hecht and Andrew Solt adapted the screenplay from a novel, Methinks the Lady, by Guy Endore, but following statements Hecht had made at the time about the UK's involvement in Israel, UK prints of the film credited him under the pseudonym Lester Barstow.
We first meet Ann Sutton (Gene Tierney), the wife of psychoanalyst Dr. William Sutton (Richard Conte), when she is stopped by a store detective for shoplifting. Smarmy society hypnotist David Korvo (José Ferrer), sees this happening, recognises Ann, whom he has never met, and intervenes to prevent the police being called.
Korvo pressures Ann into seeing him for treatment for her kleptomania and, at a society party she attends with him, she has words with one of his ex-patients and ex-affairs, Theresa Randolph (Barbara O'Neil), who is now a patient of her husband's and who warns her that Korvo is only after her money. Theresa ends up murdered and when the police arrive, following an anonymous tip off, Ann is there, cannot remember what has happened, and has several key factors that point to her guilt.
While there are strong elements of melodrama in the film, the plot thread that involves hypnosis and its effects on the subconscious make this a more interesting film than other romantic melodramas of the time. Preminger has enough skill as a director to distract you from some of the more implausible plot twists and manages to generate good tension and suspense as the story moves into its third act - though I never really expected to see Ann in a straight jacket in an asylum or headed off to the electric chair.
The film contains some classic noir elements - there are several shots of eyes in a mirror, Ann's night-time drive to Theresa's house under the influence of Korvo's hypnosis is shot from jarring angles and the exterior and interior shots involve classic noir use of light and shadow, and thoughout the film the characters' shadows on walls give a hint as to what is going on emotionally, from gentle shadows to stark expressionist shadows on white backgrounds.
This is not one of the greats but it is a very interesting use of hypnosis, psychoanalysis and repressed memories in a noir context.",3.5
"#NOIRVEMBER 2
some very good lighting in Whirlpool particularly when it touches on Gene Tierney's well-sculpted face and gleaming eyes. largely focusing on a person's state of consciousness through hypnosis and psychoanalysis, it is not surprising that a case of trauma, mental disorder, and childhood/daddy issues propel the story forward. it builds up rather well and the mystery behind the characters' intentions is subtle yet heavy. unfortunately, the last few minutes seem too eager to wrap itself up that it has become quite ridiculous and unbelievable.",3.0
"Interesting concept, but unfortunately this film didn't grasp my attention at all. José Ferrer had a great villainous voice though.",2.5
"Otto Preminger reunites with Gene Tierney and David Raskin for an OK psychological drama. Jose Ferrer's villain is the highlight. Reviewed on flickersintime.com.
flickersintime.com/1949/whirlpool-1949/",3.5
hypnotism a little boring to me but this got a real weirdo as the villain,3.0
I was spooked!,0.0
"Interessante ver como Preminger pega uma história que em outras mãos poderia facilmente ser ridícula, e a transforma em algo artisticamente rico. Não é preciso ir muito além para obter tal percepção, pois se fosse analisar sua história imaginando ser moldada por outra forma, o resultado final sem dúvidas não seria agradável.
O macmahonismo opera agressivamente. A grandiosidade do trabalho se apresenta mais no modo da encenação, do que propriamente no conteúdo isoladamente.
Grande exemplo é como a presença de Anne é mostrada. Há toda articulação unificada que encanta os olhos de forma transparente. O modo como a atriz olha de baixo para acima algumas figuras, transmitindo a sensação dela ser uma mulher frágil, singela e de pureza total, e tal sensação sendo fortificada pelo tamanho dos olhos da atriz. Seu caminhar sutil e que soa calculado também é uma característica de uma pessoa frágil, com medo do que possa acontecer.
E o belo se encontra na dualidade das sensações extraídas de sua atuação. Além de todas sensações ditas acima, quando a personagem se mostra mais decidida, trabalha a postura de modo mais convincente e ergue mais o queixo, assim transmitindo mix de sensações que inevitavelmente são pontuáveis.
É incrível ver o trabalho da câmera ao abordar a figura de Anne. Cenas que poderiam ser ridículas, como quando a personagem está hipnotizada, são de um encantamento maravilhoso. A sutileza da decupagem nos amarra na obra de maneira singela, pois adora mostar todos os detalhes da fisionomia da atriz, desse modo nos fascinando com pequenas coisas.
Não só isso em relação à decupagem, também há grande qualidade ao registrar os personagens se portando em seus respectivos espaços naquele momento. A câmera não gosta de chamar atenção nesses momentos, no entanto, isso nao é algo que não é potente, pois são empregados movimentos complexos, e ao mesmo tempo simples (até algo paradoxal do macmahonismo). Mantém a elegância e ""praticidade"", e mesmo assim não dissipa o virtuosismo.",4.0
"The Long Noirvember - 20/30
Whirlpool keeps a steady pace for the majority of its runtime and while it doesn't develop its story in a stand-out manner, the performances by the cast are good enough to be engaged. It's a very familiar setting all around that doesn't try to break the mold by any means, it works with what it has, and limits itself to a standard noir film.",3.0
"Noirvember 2023 #23/50
The Long Noirvember 2023 #48/52 (Spot #30)
Movies about hypnosis are often a hard sell in the believability department, so it always surprises me how often Hollywood during this era seemed to dip into that subject matter for a starting point for stories. Perhaps there was some sort of greater cultural fascination with the topic at the time that drove studios to rely on the practice; but, whatever the case, it always cracks me up when I see it make its way into a movie from this period. We actually don't get to that part of the story for a while, as it starts out with the wife a well-respected doctor, Ann Sutton (Gene Tierney), finding herself in trouble for shoplifting. Ann's husband, Bill Sutton (Richard Conte), is a psychoanalyst, but it is the mysterious David Korvo (José Ferrer) who manages to get Ann out of trouble. Korvo tells Ann he can help heal her of her kleptomania, but we later learn that he may actually be hypnotizing her for nefarious purposes. When Ann suddenly finds herself the primary suspect in the death of a woman named Terry Randolph (Barbara O’Neil), who was a patient of her husband's and a former lover of Korvo's, Bill has to find a way to clear her name in spite of the evidence against her - not to mention Korvo's ironclad alibi.
I actually think that director Otto Preminger does a fine job of directing this movie, it's just maybe not the most interesting screenplay that Ben Hecht ever wrote (though, to be fair, he wrote some absolute masterpieces). Unless you really buy into the whole hypnosis aspect, there is a lot less here to really hold onto. Or rather, perhaps the bigger issue is just that it takes the characters most of the movie to really figure out that Korvo is using hypnosis to achieve his ends. The viewer has the benefit of knowing what is going on, but Bill and the detective looking into Ann, Lieutenant James Colton (Charles Bickford), are basically stuck looking at the facts a different way. This mostly leads to Ann being gaslighted, to a degree, which doesn't get explored as well as it could. All that being said, the performances are solid all-around. Conte and Tierney are both excellent together, and Bickford provides a nice calming presence as the detective trying to sort it all out. But Ferrer might be the highlight, especially towards the end as he gets more and more desperate when his plan starts to unravel. And the always excellent Arthur C. Miller makes it a visual treat as well, shooting it all quite gorgeously.",3.5
"Noir favourites
Whirlpool was quite a surprise for us - it never features very highly on the Noir best-of lists, but it was a nice surprise to find it better than average.
This was firstly because they created a pretty unique, memorable character in Dr Korvo, an astrologist/hypnotist.
Secondly Gene Tierney had a pretty tough role to play as the manipulated and later hypnotised lead, without coming across as either helpless or stupid. She did a great job, her character starts as assertive but gradually doubts herself as time goes on. She played it well, with subtle facial movements indicating his control.
Lastly I had no idea how the mystery would resolve, and that's always good. Recommended.",4.0
"I feel like this has an obvious plothole: how does José Ferrer know to blackmail Gene Tierney to begin with? He just happens to materialize after she gets caught shoplifting. So somehow he had to know she was a shoplifter and follow her around until she got caught, or he got unbelievably lucky and happened to recognize the wife of the therapist of the woman he stole from and somehow hatched this plot on the spot. It’s a pretty preposterous story either way.
The ending is dumb too. Why are the recordings in the murder house when Tierney could have disposed of them anywhere? Why did Ferrer order her to leave them there where the police could have found them? Why does he go there to get them when he had a perfect alibi, recordings or no?
I really hated Richard Conte after his big confrontation with Tierney halfway through where he treated her like dirt. It made it hard to care about him as a hero or his reconciliation with Tierney.
So this didn’t really hang together for me once the plot got rolling. Tierney and Ferrer are good, though.",3.0
"Ainda que o foco seja muito mais no drama em si, e como esse é articulado entre os agentes (o policial, Dr William, a Ann, o Dr. Korvo...), é interessante ver esse embate sobre a ciência, isso é, como o Korvo a usa de forma desmedida e imoral, em contrário ao marido que defende o oposto.
O final é um pouco apressado e menos sensível do que todo o resto do longa, da a impressão que faltou alguns minutos ou um melhor modo, para encerrar o filme, mas não compromete a obra.",4.5
"A little drawn out, and whilst it contains some excellent acting (particularly from Tierney and Ferrer), it tends to be one performance impressing at a time, rarely sparring. Still, Whirlpool is a very fine Hecht-penned, Preminger-directed adult noir.
Jose Ferrer, then a broadway star, was in his second film at this point, and I suspect his performance here might have aided his Oscar win later that year in the stage-to-screen titular role of Cyrano de Bergerac. His enunciation and oily seduction is spellbinding, elevating the noir form, a superstar-in-the-making bullet to the A-list. The often bewildered suspect Tierney in moments gives a stellar performance of her own, whilst her somnambulance is note-perfect.
The convoluted murder frame plot is also appreciably wacky, grooming a kleptomaniac for ancillary and patsy purposes, with a hilariously convenient perfect alibi, driving whilst hypnotised, even high-functioning self-hypnotism! Conte and Bickford are welcome supports as the shrink husband and widower detective (although the latter having a wife who coincidentally died recently in a gall bladder operation felt a bit much).",3.5
"More whiplashing innocence from Preminger.
Tapping fully into the New Age soothsaying that kind of crept into noir novellas and general LA life and, rightfully, scoped it out to be nothing more than insidious manipulation of people seeking a compassed route for their flaws to be exorcised. Ive said it alot recently I feel, but so many of these older films are about the latent gaslighting that comes from modern living. Its a good plot ideology for salacious suspense, but its frightening to see how many variations can still be shaded into existence.
even the ridiculous notion of hypnosis and murder becoming gelled together turns into skin-itching. high society will justify all manners of its vices if theres someone at the end who'll bear the rotten fruits of it.
Wonder if we learned anything from this.",3.5
Weak screenplay about hypnotists fooling psychoanalysts.So let's focus on Gene Tierney and Jose Ferrer and on Preminger's mise-en-scène. Already forgotten if you're not a hardcore fan of the Austrian born director.,2.5
"Gene Tierney being told to not cry by her husband (Richard Conte), as she holds back tears behind a false hope, is some peak film noir acting I must say. 
What begins as the setup to a Sirkian melodrama about a kleptomaniac’s (Tierney) save from the nick of time by José Ferrer—looking so much like his son it’s a tad unnerving—becomes an increasingly intense thriller/drama where Ferrer shows his hand as a conniving hypnotist. It’s clear from the first murder offscreen he’s pinning kills on Tierney, but it’s only a matter of time before it’s too late to save her. A Laura reunion for its star and director: the performances Preminger directs here are quite good, even Richard Conte’s. Though he’s another in a long line of Tierney romantic leads coming off a little cold when compared to her immeasurable charisma, his minimalism works in this film’s favor as a big emotional conflict comes from how much he wants Tierney to be proven innocent. Even as all the visible chips are stacked against her. This movie is thrilling, psychological, adulterated, longing and checks all the boxes as to why I love noir so much.",3.5
Gene Tierney is gorgeous and Jose Ferrer is brilliant as the hypnotist swindler. There’s a good bit of style and some very interesting themes but the film was too predictable to really stand out.,3.5
"Nearly almost interesting, except the male lead is incredibly boring. Gene Tierney and José Ferrer are decent though.
I think The Locket from 1946 is infinitely superior.",2.0
"Quando forma e conteúdo estão em perfeita sintonia. Preminger abarca a própria ideia do plot de hipnotismo com a forma, uma dinâmica da encenação que permite uma imersão do espectador sem grandes razões lógicas, onde por vezes tal como as cenas aparentam um poder místico - Ann simplesmente não consegue falar a verdade por conta de uma Hipnose -, o espaço também dialoga diretamente - A sequência onde duas portas se abrem para a entrada do cofre como se desembrulhasse Ann, evidenciando uma metafísica ali. Um filme direto e altamente imersivo.",4.5
"honestly wasn’t sure of what to expect when going into this film, but it’s definitely a great work of both tierney’s and preminger’s. not only do i rlly enjoy noirs and thrillers, but gene’s acting in this was amazing—it still shocks me that she never won an oscar for any of her roles.",4.0
"Ever since I mentioned yesterday that I was gonna watch it I’ve had The Sounds’ “Whirlpool” echoing in my head. I’m walking around singing, “It takes the best of us...”
What I’ve noticed about Preminger is that his flicks play out like stand-alone TV episodes where the twist or the actual plot hook occurs midway. For me, especially in stuff like Bunny and Anatomy, their concepts are way stretched out. He’ll just squeeze the fun out of it. 
Far-fetched plotting but hey, it’s the movies.",3.5
"It’s a well acted and reasonably tightly plotted film with a great cast of characters, but it’s also one severely dated by its subject material. 
A psychiatrist’s wife is caught stealing a brooch at a department store, and rescued by a quack hypnotist who claims he can cure her kleptomania, but really only wants to use her to cover for his own crimes. 
At the time it must have seemed like a banger of a plot, but at this point it feels more like absolute nonsense. Really, you’re going to hypnotize a woman to carry out a complex series of tasks framing herself for a crime that would, at best, only have her arrested on the most circumstantial evidence?
Fun enough, but requires more suspension of disbelief than intended. Best taken with a big grain of salt.",3.0
"""Whirlpool"" não tenta sustentar um mistério que carrega a narrativa. O espectador sabe quem está por trás do crime cometido, e a construção do drama e do suspense é dada justamente pelo modo como Preminger explora essa passividade consciente de quem assiste. Sabemos o que está acontecendo, a solução do caso é confidenciada somente à nós, mas nada podemos fazer, além de observar onde a história chegará.
Na minha opinião, o problema do filme reside em sua parte final. O clímax diverge de toda a trajetória, a conclusão é muito imediata e simplificada. Mas nenhum desfecho que deixa a desejar é capaz de anular a dramatização perfeita e encenação sutilmente poderosa de Otto Preminger.",3.5
"Ann Sutton, die Ehefrau eines Psychoanalytikers, leidet an Kleptomanie. Eines Tages wird sie bei einem Einbruch erwischt, als sie in dem Haus neben einer Frauenleiche stehend aufgefunden wird, weshalb sie unter Mordverdacht steht. Als ihr Mann jedoch erfährt, dass Ann sich in letzter Zeit von einem Hypnotiseur behandeln ließ und auch die Tote eine seiner Patienten war, hält er ihn für schuldig und möchte dies beweisen.
Was die Handlung angeht, muss ich gestehen, dass diese qualitätsmäßig eher im Mittelmaß liegt. Trotzdem hat mich der Film unterhalten und Schwarz-Weiß und Noir passt einfach gut zusammen. Der österreichische Regisseur Otto Preminger war in der Welt dieses Genres ja auch sehr geübt, schließlich drehte er mit ""Laura"" (1944; den ich leider immer noch nicht gesehen habe), ""Faustrecht der Großstadt"" (1950, ""Where the Sidewalk Ends"") sowie ""Der Mann mit dem Goldenen Arm"" (1955, ""The Man with the Golden Arm"") weitere bekannte Film-Noirs. Bevor ich aber mit meinem kleinen Text fertig bin, muss ich noch Gene Tierney erwähnen, die Martin Scorsese zu seinen Lieblingsschauspielerinnen zählt und aus der Sicht vieler eine der schönsten Hollywood-Stars der 1940er-Jahre war. Die Rolle der kranken Frau spielt sie in diesem Film einfach ausgezeichnet!

Ranking: Otto Preminger",3.5
"Interesting concept, bland execution.",3.0
"Probably Preminger's most underrated masterpiece, (nobody seems to like this one), but I think it can take its place up there with ""Laura"", ""Fallen Angel"", ""Where the Sidewalk Ends"" and ""Angel Face"". It's only fault really, and it's a big one, is the casting of Richard Conte as a brilliant psychiatrist when the part cried out for Dana Andrews. He's married to Gene Tierney, (who else!), who happens to be a kleptomaniac although for all his brilliance he hasn't figured that out. Unfortunately for her, her kleptomania has been uncovered by nasty and murderous hypnotist Jose Ferrer who uses his knowledge to worm his way into her life in the pretext of curing her.
Both Tierney and Ferrer are superb, good enough in fact to make this one of the best movies dealing with psychiatry to come out of Hollywood at the time. The plot may be a bit hard to swallow but Preminger's handling of it is magnificent and it's got a wonderful, grown-up and intelligent screenplay by Ben Hecht and Andrew Solt from a novel by Guy Endore. Perhaps its failure might have been attributed to the miscasting of Conte or on the unlikely, melodramatic plot but it cries out for reassessment and it's an absolutely essential part of the Preminger canon.",5.0
"2019 entry 266:
I guess I am making a movie... cause wow! this is the first flick of October I have watched. What is even happening?
Typically October is my movie watching month.... I love HALLOWEEN. So. It is kinda interesting I watched this movie, cause it is about a lady that is LOSING HER DAMN MIND - this is exactly how I feel right now! Ta da!
Did you know... my birthday is Sunday? I completely forgot literally until yesterday. I am normally the type of person that celebrates my birthday all month long and has a countdown and everything. So this is really a big deal that I forgot.
Anyways - this movie is YES. I think before I crawl in the coffin there is no doubt in my mind that Gene Tierney will go down as one of my favorite actors. She is wonderful in everything I have seen her in. In this flick she plays a kleptomaniac that seeks cares from a Miguel Ferrer's dad - who happens to be a hypnotist/con artist. As I said this is YES.
I bought this film noirrrrr collection - for like eight bucks - I highly recommend. There are like seven movies that come in this set.... not sure how else you would watch this thing, but you should!",3.5
The amount of stress and anxiety this caused me was all so close to how Gaslight made me feel. Oh how I love to torment myself with films like this where I spend most of the runtime yelling at the main characters. Gene Tierney gave one hell of a performance I truly think it’s up there as one of her best.,3.5
"José Ferrer is such a creepy, malevolent villain. Whirlpool sags in the middle, but that finale is worth the wait.",0.0
"Albert!
Holy hell, Miguel Ferrer looked so much like his dad.
As for the movie... implausible. Too far Otto, too far.",2.5
"José Ferrer is like a mirror image of his son, almost eerie to watch. As for the film, a solid film noir with fluid camera movement that kept my attention throughout.",3.0
"I liked this, though it wasn't quite as twisty as I anticipated it might get halfway through. It could've dwelt more heavily on 'there is no evidence at all of your story, lady', although not doing so might be a sign that the audience is assumed to have a brain and a memory.
I wonder if the woman with the hair was meant to remind people of the Bride of Frankenstein. It was cool hair, either way.
The baddie reminded me so much of the Pusher on the X Files that every time anyone talked to him I wanted to shoo them away and cover their ears. He accidentally makes a very good example of the importance of pain as a helpful though unpleasant biological feedback mechanism.
I saw Othello for week 12 of Film School Dropouts, and it hit me like a ton of bricks that this might've been a super loose adaptation of that. Or it plays like one to me, anyway. I hadn't realized until rewatching Othello that I was expecting the bad guy to be basically Iago, and that's why it was such a surprise that it wasn't twistier, and such a surprise at a non-tragic ending.",0.0
"Otto Preminger noir starring Gene Tierney as a klepto but it's José Ferrer who steals the show as a mega-smug, Columbo-worthy villain. Sharp cinematography and some imaginative direction also highlight. The only major drawback is the beyond improbable premise.",3.5
"Although the plot strains credulity, this is an interesting psychological thriller. If Ben Hecht had taken the time to iron out the plot inconsistencies, this may have been a great movie.",3.5
"Solidny noir, ale po Premingerze oczekuję nieco więcej. Ale ja chyba po prostu nie przepadam za motywami hipnozy w kryminałach, najlepiej użył go Woody Allen w The Curse of Jade Scorpion gdzie wyśmiewał się z takich pomysłów. Nie zmienia to faktu, że jest dobrze nakręcone, ma spoko intrygę i świetną rolę główną. Fajne, ale myślami wracać nie będę",3.5
"This Noir is interesting because the roles of some of the characters are gender reversed. Instead of a Femme Fatale, we have a Male Fatale. The material is a bit dodgy but all the actors work to hold it up. Keep an eye out for two car seat slides. You will know what I'm talking about when you see them.",2.5
"Who's the shit and looks exactly like his son? Jose Ferrer. This guy was given some killer dialogue to work with, and he worked it like a champion. Some of the lines were so seething I actually had to say ""holy shit"" out loud, and he does it with such cool nonchalance. Gene Tierney is good, but it's hard to get all that excited about a character whose biggest concern is what her husband thinks of her. The story itself is a decent suspense tale involving two old friends, neurosis and hypnosis. And greed, and ego... a trustworthy recipe in the hands of Mr. Preminger.",3.5
"Why I watched this one? Popped up on a YouTube feed.
What is this one about? A woman suffering from kleptomania is hypnotized in an attempt to cure her. Soon afterwards, she's found at the scene of a murder with no memory of how she got there, and seemingly no way to prove her innocence.
My thoughts? Might have been believable back in 1950, but very unbelievable in 2024. Lots of overacting in this movie. Even the always reliable Charles Bickford does not come off very well in this one. First half is ok, second half is pretty bad. Final thought: A classic movie only in the sense that it was made almost 75 years ago.",2.5
"Incredibly contrived but spell-bindingly entertaining right up until a rushed (and largely botched) ending. Tierney is excellent but the star turn here comes from Jose Ferrer with reptilian charm and manner. Charles Bickford also works well as the police lieutenant, with the script giving him more to play than is often the case with this sort of character. Only Richard Conte is weak.",3.5
gene tierney truly have an outstanding performance,3.5
"Don't get hypnotized by a freaky doctor
If your bent is Shop Lifting ,better to turn yourself in
gene tierny starts all sorts of drama as the lead klepto
great direction from premnger",3.0
