Comentario,Nota
"Ugetsu is more impressive for its directorial prowess than the actual script. It's a glorious testament to director Kenji Mizoguchi's mastery of cinema language and his ability to extract the maximum entertainment values out of a story, even when the narrative is far from impressive itself.
Based on traditional Japanese folklores, Ugetsu is a resounding cautionary tale on the danger of human greed, against the cruel backdrop of a society amid civil war. Chronicling two couples' surreal experiences of survival and fortune-hunting during social unrest, Ugetsu is simply masterful in its stylish, patient presentation of intertwined character studies, even though almost all ""twists"" are visible from miles away, but it doesn't take away anything from the viewing experience, thanks to both Mizoguchi's commanding of the score, camera, and light, as well as outstanding performances from the foursome ensemble.
Despite the rather unsubtle source material, Mizoguchi's created in his lens a timeless classic that ultimately feels much grander and more underhandedly feminist than its original text suggests, and a rather friendly and ravishing entry into his criminally underrated filmography. Highly recommended.",3.5
"""War certainly changes people.""
""Without you, my success means nothing.""
A national fable of a ghost story wherein Japan is haunted by its own principles. Ambition turned overzealous transforms into greed; what used to push the country forward as a collective community now holds it back as citizens withdraw into their own microcosmic fantasies of individual success. Genjuro does it for the wealth and Tobei does it for the glory, but one is hiding from his nation's crimes and the other is re-entrenching them.
They're only trying to enrich their own lives, but as their ambition grows and they lose track of the reasonable boundaries of their pursuits, they likewise lose track of the world around them. This forgotten, betrayed Other is here specifically embodied in the heroes' respective romantic interests, but the parable is applicable on a much wider scale as tale about how Japan's core values needed to be exorcised during this period of civil war, like an aristocratic ghost feeding on poor farmers and samurai, seeking release from its decimated mansion.
Ugetsu is a great film to show anyone skeptical that old / black and white / foreign movies can be ""fun"" because it has an incredibly modern pace. It's relatively short, but there's tons going on in it from the perspective of plot, character, and theme (plus some fun genre stuff, although it's really kept to a minimum and plays out almost entirely as a straight drama). It's so fast that when it slows down at a crucial point toward the end, it really comes down like a hammer.
My favorite new discovery of Hoop-tober this year.
Hoop-tober | Japan",5.0
"Where do you even begin with a film like this? Every element of Mizoguchi’s masterpiece Ugetsu is baked in a staggering combination of both pain and beauty, never failing to outline the moral disparities between good and evil. It’s almost like Miyazaki meets Tarkovsky, peasants and workmen going about their daily tasks in the far away background as the camera flows in a swift, fluid (albeit eerie) motion across the eye-popping landscapes. Fog has never looked better. Trees have never looked better. 16th century Japan has never looked better, and yes, I’ve seen Seven Samurai. This is a tale as old as time, focused largely on the primal temptations which lead the best of men to a fixed state of greed. It’s karma incarnate, the tragedy and justice of it all told through a fable which at first glance is a heartbreaking commentary on poverty, but look closer and you’ll find another world, a world in which demonic spirits both dead and living call the shots. Sumptuous as this may be, make no mistake, the lessons to be learnt here are absolutely terrifying, but they’re more than worth paying attention to.",5.0
"Fog of greed. Like watching a curve become a straight line through the cruelest of moral lessons: only the material exists, dreams are purely devoted to idealism. This film feels like a fever dream one cannot wake up from until it’s too late, depicting a world of delirious harshness, of raving temptation and sinful desire, a tale of morality, the moon and the rain and the spirit and all the violence in the world. Life is work, humility and pain, dreams of ambition are vicarious veils of deception. The most unsettling thing is how Mizoguchi’s materialism and objectivity mesh with such a maddening matter. A film so deeply haunted that even reality seems to end up irredeemably cursed by its destructive spell.",5.0
"🇺🇲Lack of responsibility and ambition lead two men to succumb in a world dominated by a civil war where the desire for riches, pleasure and greatness blinds them because they think, they're poor and incomplete, but they don't see that they're already rich and complete, because they have love reciprocal, comfort, peace, home, family and child. Blind is the man who sells his soul for worldly pleasures and misses the opportunity to receive genuine love that asks for nothing in return other than reciprocity. Desire for greatness always blinds men when they think they are poor because they do not have material goods or pleasures, the search for this ambition blinds them to the greatest riches in life, which is the family, something that is eternal, material goods and greatness are glories so fleeting and easy to be forgotten, that only eternal love is valid for man instead of the worldly desire for pleasure and glory, and only when the maturity of this conception reaches the soul of these men has the inevitable already happened, the eternal has become the past, and the pleasure turned to pain and remorse.
.
🇧🇷Falta de responsabilidade e ambição levam dois homens a sucumbirem em um mundo dominado por uma guerra civil onde o desejo por riquezas, prazer e grandeza os cega por se acharem pobres e incompletos, mas que não enxergam que já são ricos e completos, por possuírem amor recíproco, conforto, paz, casa, família e filho. Cego é o homem que vende a sua alma por prazeres mundanos e perde a oportunidade de receber o amor genuíno que nada pede em troca além de reciprocidade. Desejo por grandeza sempre cega os homens ao se acharem pobres por não terem bens materiais ou prazeres, a busca por essa ambição os cega para as maiores riquezas da vida, que é a família, algo que é eterno, bens materiais e grandeza são glórias tão passageiras e fáceis de serem esquecidas, que apenas vale para o homem o amor eterno no lugar do desejo mundano por prazer e glória, e apenas quando a maturidade dessa concepção atinge a alma desses homens o inevitável já aconteceu, o eterno virou passado, e o prazer virou dor e remorso.",4.0
"It’s hard to think of a more instantaneous moment of dread in a film than the twisted scowl on Lady Wakasa’s face when she realizes her lover plans to betray her. 
The glowering happens in the corner of director Kenji Mizoguchi‘s frame. It passes after less than a second, and he wisely chooses not to linger in it for melodrama. But the expression ranks among iconic moments in classic horror cinema for the sheer amount of terror it instills. 
That - is the essence of “Ugetsu.”
I find it difficult oftentimes to write on pre-1980s Asian cinema, due to a professed great lacking of knowledge on the culture. But what I walked away feeling from “Ugetsu” - with its score that is at turns assaulting and hypnotic, and its imagery that lives in an uncomfortable realm between nightmare and grave reality - was extreme unease. 
Reading more about Mizoguchi’s intent for the film afterwards, I learned that he had hoped to convey his disgust with the imperialism and combat-lust of the Japanese people in the post-WWII era. Intention achieved. 
Mizoguchi’s mixed use of Japanese folk tales and politics gives “Ugetsu” a tone that is full of horrific fantasy that touches uncomfortably close to reality. The viewer watches as a provincial farmer is enchanted by glory and wealth; knowing full well the ends and moral of these types of stories. 
And although the tales are familiar, Mizoguchi is so successful in concocting his aura of dread; “Ugetsu” puts the audience back as children... forced to learn these terrifying and macabre lessons all over again.",4.5
"The most distinct, illusory visual style blended with refined greed and economic scrutiny—not afraid to criticise materialism, and having truly significant female roles that offer more than simply a supporting role to a male lead's story. Making us experience the sorrow of the central female-oriented tragedy, which was unusual for films of this nature at the time. I think the first and third acts were far stronger as opposed to the wandering second, but it's obvious that this had been sitting in my watch list for too long. May need another watch in the future, though. There’s a lot here!",3.5
"It's perfect, what do you want from me?",5.0
"***One of the best 150 films I have ever seen.***
Kenji Mizoguchi's quiet, yet hauntingly inspiring introduction to his epic tales of gigantically epic proportions set in ancient times begins with Ugetsu Monogatari, a film unanimously hailed as one of the greatest cinematic masterworks in the history of the motion picture and a landmark in Japanese cinema, becoming Mizoguchi's most extraordinary achievement. Resorting to a high dose of humanism, euphoric nostalgia, imaged illusions and blind ambitions, Ugetsu Monogatari is the classic cinematic ghost tale of Japan, a story of unparalleled power and underlying shocking messages aimed towards worldwide masses. Introducing a filmmaking style that would just happen to be completely perfected in a future cinematic project called Sanshô Dayû (1954), which is his most powerful and redeeming odyssey of unequaled existentialist and dramatic proportions, Ugetsu Monogatari, a film which title was widely popularized as ""Tales of a Pale and Mysterious Moon After the Rain"" with the possible purpose of enhancing the natural and implied mysticism of this prime opera, constitutes a true homage and a poetic reminder of the ancient Japanese society and the most human factors that weaken our condition and increase our tendency to perdition, confusion, non-prioritized personal wishes and to walk through the paths of inevitable consequences. Beauty, once again, falls in love with a predominant hell.
Opening in a small village set in times of the civil wars of 16th-century Japan, two peasants, Genjuro and his brother-in-law Tobei, ambition to build their own fortunes despite the constant warnings of their respective wives. Whereas Genjuro dedicates his life to the business of pottery, Tobei wants to become a world class samurai. After their village is attacked by plundering armies and the kiln of Genjuro is unbelievably left undestroyed, they decide to escape from their home and try to make fortunes in the big city, which is already a risky decision. While Tobei decides to accompany Genjuro so he can buy a spear and a samurai suit for himself, Genjuro leaves Miyagi and his son in the middle of their journey, sending then home and promising to come back. Later on, Tobei abandons his wife, splitting the family business plan and starting to slowly unfold catastrophic consequences. It is here when Lady Kasaka, a wealthy and certainly creepy noblewoman, becomes interested in Genjuro's pottery and asks him to visit the Katsuki mansion. The movie received an Academy Award nomination for Best Costume Design, Black-and-White in 1956 and Kenji Mizoguchi won the Silver Lion at the Venice Film Festival in 1953.
Perhaps this film being the 78th piece of filmmaking by Japanese master Kenji Mizoguchi implies experience. It certainly is a towering achievement, which ultimately would be surpassed the next year. The direction, as simple as it may seem, starts to evolve through quietness and hypnotic visual cinematography with prolonged sequences of silence, songs, dancing, nature, drama and water, thanks to its classic and haunting plot. Kazuo Miyagawa, talented cinematographer of films by Akira Kurosawa and Yasujiro Ozu such as Rashômon (1950), Ukigusa (1959) and Yojimbo (1961), shows the first sign of poetic brilliance through the construction of beautifully captured frames and wide shots, providing an aesthetically balanced feeling of tranquility and increasing tension, culminating in nostalgia. Mizoguchi seemingly felt necessary to portray a very Japanese atmosphere adapting, with the screenwriter Yoshikata Yoda, two ghost stories from the eighteenth century by Akinari Ueda called ""Tales of Moonlight"" and ""Rain"", adding personal elements of his own. This is the point where the screenplay becomes an inspirational piece of writing which perfectly fitted into the film and where the direction of Mizoguchi is split into two visionary styles. On one hand, we can fully appreciate the classic Japanese society at its fullest expression with a predominant feeling of homage towards the beauty of ancient times, thus exalting the sympathy towards the characters. On the other hand, we have various camera angles depicting the otherworldly, the supernatural concept applied by Eastern culture to the term and definition of ghost, relating it to an evil and malicious entity since it does not belong to earthly life anymore, as well as the consequences of submitting our conscience to false illusions.
This is where the haunting introductory soundtrack, which is used in ghastly sequences throughout the film later on, prepares the viewer for a supernatural experience dominated by beauty. It is true that Ugetsu Monogatari depicts characters whose false decisions become the very foundations of their respective epiphanies and culminating personal dooms, not to mention the ignorance towards the truth and the rejection of past errors. However, the story and main purpose of the film ends up focusing on Genjuro, the man who witnesses a supernatural event. Illusions, being these material or imaginary, are the ones that tend to blind and seduce our own consciousness, separating the soul and the mind from what should be important and prioritized, from a pottery business to the unconditional love of a good wife.
Irony is present all the way through, especially at the end. The typical ambition that complicates the successful and honorable achievement of personal goals was a vital aspect for the plot's development, particularly for enlightening the precarious decisions made from beginning to end that would result in tragedy. Even if we put an imaginary shield in front of us in order to avoid being attacked by strong and unbearable consequences, the effects of our actions will never go away if we are not willing to reject evil once and for all. Although unfaithfulness pushed the limits of Genjuro so he could fall in love with a gorgeous and seductive ghost, he decided to write a sacred text tattoo all over his body so he could push the whost away despite being warned about his situation and him having a wife. This decision does not make any sense at all, and it is not far away from believability since we consider that the ambition for richness was a principal motor that moved the wheels of the vehicle of destruction.
The movie itself is timeless and uses fantasy as a false image of the mind, a reality of a society set in any time in history. Mizoguchi understands this concept and applies it to cinema in a feast for the senses, relying on the beauty of every frame the film contains instead on a dose of terror. Family bonds and the supposed relevance of family union aren't excluded as key elements of the plot, but Ugetsu Monogatari, deservingly referred to as one of the best films ever made, is cinematic brilliance turned into gold for the soul, a cathartic experience of powerful influence.
100/100",5.0
"Ugetsu is a masterpiece in the telling of atmospheric ghost stories which helped introduce Japanese cinema to mainstream Western audience, the same as Akira Kurosawa's Rashomon. Based on Ugetsu Monogatari collection of nine supernatural tales by the Japanese author Ueda Akinari, first published in 1776. It is a tale of ambition, love and deceit that took place in the 16th century during the Japanese Civil War. The film is so well made that you feel as if you're entering the world of mystery that you can feel that bleak and misty atmosphere as you're cruising into another world that you have to risk everything behind and make your fortune just like the characters in this movie.
Tell the story of two ambitious peasants, Genjuro and Tobei, who wish to make their fortunes. Genjuro, a potter who intends to sell his wares in the city for his wife and his kids, Tobei, a man who wishes to be a samurai. Their village got offended by marauding armies, so they decided to head to the city, but then they heard that there was a pirate on the way they were going, so Genjuro decided to leave his wife and kids behind. Once they arrived, the city Genjuro starts to sell his wares and Tobei spends his money on samurai armors and weapons, then sneak into the samurai clan. Then there's a noblewoman Lady Wakasa who is interested in Genjuro's wares and asks him to visit her place. When he arrives there, she said that she admires his work and wants to marry him and at the same time his wife was stabbed by several soldiers who searched for her for food. Genjuro was soon overwhelmed by lust and greed and completely forgot about his wife and child.
As far as I can see, in Mizoguchi films he always reflects the hardship of being a woman in his film since his sister was sold into the geisha profession - an event which profoundly affected Mizoguchi's outlook on life. He maintained a fierce resistance against his father throughout his life and compensated his sister's pain and disgraceful by putting the hardship of being a woman in most of his movies, in which she always dedicated herself and worked hard for her brother to live well and. and the point of this movie is basically a life lesson about when you seek for rank and might and when you are overwhelmed by greed, you must realise that it's not the best thing in your life but your family and people around you, which might seem basic and normal for you, but you must appreciate them as long as you and them are still alive. Which Genjuro and Tobei both of them were overwhelmed by greed, rank and might to the point where they forgot about their wife and child. Thus film also presents an anti-war idea just like other Japanese New Wave films.",4.5
Probably a good idea to not fuck a ghost.,5.0
"eyebrow | aɪˌbraʊ | supercilium // hikimayu
way up in the clouds. way higher than they were intended. way too high to be of any practical use. plucked eyebrows replaced with a smudge of rapeseed soot.
what. were. they. thinking?
Ugetsu then. A stunningly beautiful 16th century Japanese ghost story by Kenji Mizoguchi that illustrates the ravages of civil war, the plight of women, and the pride of men.
What a day! First Mishima: A Life in Four Chapters and now this. I feel like I've been prodded with the culture-stick and am now definitely more informed than before.",4.5
"What a well constructed film! Beautiful staging and intoxicating camera work. The transitions shimmer. A slow eerie tale of male hubris, infidelity and the price of vanity. Heartbreaking and disquieting. I love the concept of skin sigils. The magical power in body writing. One of the best films I’ve seen in this black and white Japanese folklore genre.",5.0
"Ugetsu adapts its narrative from Ueda Akinari's stories The House in the Thicket and The Lust of the White Serpent and blossoms into an evocative and extraordinary tale of obsession and misconception. It contains some bewitching cinematography by Kazuo Miyagawa and is frequently considered a masterwork of Japanese cinema. It excellently toches on such themes as the misery of circumstances, the potential for redemption, the enrichment of the human spirit through artistry and the chaos of conflict. It's an outstanding feature film from Kenji Mizoguch and a stunning example of Japan's Golden Age.",5.0
"99% of films we attribute an aching nostalgia or an aspiration to the future. One of the many reasons we enjoy cinema is because it invokes visceral sensation, that we can bask in the lingering euphoria of what was or what is to come.
Yosujiro Ozu, Alfred Hitchcock, and Theodoros Angelopoulos are examples of masterful directors that take this natural inclination (usually via a historical lens) and revert its gaze. Take any one of their films and you can see how their characters intermingle with the trappings of time, some not as obvious as others. Kenji Mizoguchi is another director who fits into this category. Ugetsu embellishes a near-objective sense of time; a full encapsulation of what it means to be “present”. As it should be noted, this is not a reckless sense of living in the moment, but in fact an emphasis on awareness. 
The very first moments of the film are a sweeping, circular shot of the agricultural landscape. The very nature of a circle suggests something eternal. It is no coincidence then the shot ends upon a family working hard to support their livelihood. This is the timeless lesson Mizoguch wants us to see and it sets the tone for the rest of the film to follow. 
Ugetsu becomes a story of two families who break apart due to a vast array of blind perspective. Tobei is an aspiring samurai and Genjuro is a sculptor who makes pottery. The former encapsulates the aching nostalgia of Japan’s past and the latter portrays the country’s new post-war trajectory as a potential booming economy. The characters are universal symbols for the people, families, governments, and countries that continually look to the Past or always look to the Future. No one is aware of their present state, leaving their livelihood abandoned. 
Approximately 25 minutes into the film, the two families try to escape the troops that attack their village. They hop onto a boat and drift along into a heavy fog. They come across a dying man who claims to have been raided by pirates, dies, and then the families eagerly head to shore. This is ultimately the second tone setter of Ugetsu. Both symbols, the dying man and the vessel, embellish something “eternal”, just as the circular camera motion suggests in the beginning. It is a shocking moment that completely stops the progression of their journey. They cannot go back home due to the raid, and they cannot press forward due to fear.
Mizoguch riddles his film with symbols of the Past and the Future to ultimately end on the simple, understated idea we only know what is immediately before us. It’s almost a complete renouncement of time, by using the very thing itself - the ultimate paradox. Tobei is so taken over by his aspirations of becoming a samurai he loses sight of his wife. Genjuro is seduced by the ghostly woman who is impressed with his modern wares. When Genjuro is sidetracked by the maiden of the manor, they hear sounds from her late father glorifying her impending marriage. The examples are endless. 
The two stories develop a further paradox regarding time however. Tobei achieves his samurai status and then pursues future conquests. Genjuro is successful selling his modern pottery to fall in love with an apparition-like woman. It's interesting to see how the Past and Future intertwine as the stories move on.
Mizoguch then ends the film with a somewhat jarring piece of exposition from Genjuro’s wife. The camera is close to Genjuro as her ghost says she will always be with him and that she is glad he is home. The camera pans outward, slowly, to reveal their child in the same frame; finally, at peace with the present.
The exposition ends and the two families prepare for dinner. The young boy takes a bowl of food and brings it over to his mother’s grave. He yearns for her presence. Children are a typical symbol of the future so this image becomes the final punctuation of the Past-Future motif. Mizoguch raises the camera upward above the current scene to see the rural landscape the film began with. Altogether a huge statement for post-war Japan as well as something entirely universal. Time will continue on and humanity will not live in the present without misfortune.",5.0
"The men obsess over material things. After all, it's the things we own that are the most clear and obvious signifiers of our wealth and status. Genjuro obsesses over his pottery. He's driven to make his fortune by capitalizing on the instability of war, selling his wares to surrounding armies. Tobei desperately desires enough money to purchase the armor of a samurai, so that he can one day be feared, treated as a man of honor and strength and bravery by other men. Poisoned by greed, driven mad by ambition, they want more and more. And so we watch as the two men (and their innocent families) pay the price for their insatiable appetites. Early in the film, we witness Genjuro and Tobei put their families at risk as they hunt for their fortune, floating down a river in what's basically a dangerous war zone, toward a large castle with a wealthy lord to sell their wares. The two men dream of the things they will one day be able to buy with their riches. As they greedily chatter, ignoring the peril they're in, Tobei's wife Ohama sings in the background: ""the world is a temporary abode."" Nowhere else in the film is the message so loud and clear. Material things can be great and all, sure. But you can't take them with you.",0.0
"Fantasy and reality comes together in a story of love and politics.
Once again Kenji Mizoguchi proves his talent behind the camera. The way it sweeps through each character, every scene. The staging is also awe inspiring. You can very well see there was a planning behind many of it. The performances are really good, especially by Mori and Kyo.
The script had his moments, and just like in Sansho, the ending is brutally emotional. Unfortunately here's where the weakest part of the film lies, in comparison to Sansho, the story here wasn't as compelling nor as interesting. Also, something more of a personal level, but Machiko's eyebrow here (and in Kurosawa movie, I think it was Ran or Throne of Blood) was distracting af.
All in all, while I would recommend to introduce yourself to Kenji's filmography with Sansho The Bailiff this still is a good one.",3.5
"I could talk about how much I loved Mizoguchi's restrained, free-flowing compositions. I could talk about how haunting and epic the film's wonderful score is. I could talk about the elegantly rendered tragedy at the centre of this. I could talk about how once again, Mizoguchi makes us feel the pain of a woman's struggle.
I could talk about many things, but no words could explain the indescribable feeling I had during Ugetsu's stunning final shot, where Mizoguchi's camera pans up from the heart-wrenching tragedy we've just witnessed and overlooks the vastness of our past, and inevitability of our present. It's the kind of feeling that films were made for.
Masterful.",0.0
