Comentario,Nota
"Quase um filme-ensaio, e estou falando do tipo que fazem Farocki e Andersen mesmo. Para perceber isso basta observar a forma como Fleischer desloca o protagonismo da narrativa das personagens dos dois rapazes para a do advogado que os defenderá no tribunal e, em decorrência disso, imaginar o filme com o título das forças em embate: Séc. XX (na figura de Welles - isto é, do cinema, da ciência, da justiça que afloram, se consubstanciam e se sedimentam após a 2ª Guerra com a tomada de consciência sobre os limites do homem potencializada pela reflexão sobre o holocausto) X Séc. XIX (na figura de Dean Stockwell e Bradford Dillman e do promotor interpretado por E. G. Marshall - isto é, o caso Leopold-Loeb e os últimos estertores do romantismo, do fanatismo, de um pendor elitista e proselitista, um anti-humanismo que ainda sobrevive nos nossos dias, como bem se vê).",4.0
"The only problem I had with this fictionalized account of the Leopold and Loeb trial is that the murderous duo, despite their infamy, are just not that interesting once you examine them in any depth. Hitchcock’s Rope, which used the same crime as much looser inspiration, made up for that by placing the emphasis on situational suspense, adding an immediacy to its drama. Richard Fleischer’s film, however, has more philosophical ambitions, which sometimes proves to be a detriment. 
For the first half of the film we focus exclusively on the pair of killers—named Steiner and Strauss here—and the perverted Nietzschean philosophy used as justification for their crimes, which is just too superficial to be provocative in any real way. Their unspoken fear of masculine inadequacy—one’s a mama’s boy, the other sexually repressed, both probably gay—cuts a bit deeper on a cultural level. It forces us to wonder if their attitudes would’ve turned so toxic had the world been able to accept their nonconforming natures. But the psychology behind these characterizations still feels a bit trite to me. The dominant/submissive roles they play in their relationship is an intriguing wrinkle, but one that goes largely unexplored in any meaningful way. 
Arriving in the second half to save the day is Orson Welles as the fictional Clarence Darrow stand-in. It’s here where the film turns into a thoughtful rumination on the role of the defense attorney in the legal system. His final summation at the trial is unavoidably didactic in its critique of capital punishment, but what struck me more deeply was the compassion in his words. His argument is not a defense of their actions—which are indefensible—but a defense of their civil rights—which, in his mind, should be undeniable. It’s an act of selfless solicitude that his loathsome clients are neither worthy of, nor grateful for. Yet it is necessary, if only to keep the courts honest.",3.5
"Nuestros protagonistas cometen un crimen motivados por la convicción de un orden moral alternativo en el que su superioridad intelectual legitima el obrar contra aquellos que no están a su altura. Es, a simple vista, un concepto similar a rope de Hitchcock, cosa ineludible al inspirarse ambas en el mismo crimen acontecido en la vida real.
A medida que avanza, sin embargo, se aleja de la obra de Hitchcock separándose de la noción de thriller mientras se aventura como drama judicial con la llegada de un Orson Welles que se roba el show. El discurso final es el verdadero punto de esplendor de una película que es en sí lo suficientemente efectiv",3.5
"1st Richard Fleischer
The first of Fleisher's three films based on a true crime story (The others being The Boston Strangler and 10 Rillington Place), Compulsion is a serious, slightly dour film with three excellent central performances. The film is adapted from a novel based on the Leopold and Loeb murders of the 1920s. Here, two young men kidnapped and murdered a teenage boy, simply to see if they could, judging themselves to be 'morally superior' to him. Like all iconic murderers, the fascination here comes from the duality of their crimes- the brutal savagery contrasted with their apparent intellect (Loeb spoke 15 languages) and their privileged upbringing.
The film is a fictionalised adaptation of their case, and while it makes some good points as to the historical context, especially in terms of their immense wealth, it never really gets to the heart of WHY the two men were so bound together. There's the subtle suggestion that Stockwell's character may be homosexually bound to his compatriot, but it's never really explained. The two of them remain rather glassy figures, though the performances by Stockwell and Dillman manage to convey a certain arrogance and smugness in their performances. Welles also is on near-top form, not as good as when he's Harry Lime or Quint, but still excellent in his final monologue. The use of music is sparse but effective, and there's some nice visual tricks involving a pair of glasses. Overall, not half bad.
ok.ru/video/458925804272",3.0
"83%
This could have been a masterpiece if the hays code didn’t interrupt the flow.",4.0
"COMPULSION is a tour de force by a director, Richard Fleisher, who has a remarkably strong filmography. Retelling the famous Leopold and Loeb murder case, who murdered a boy just to prove they could, the film is set in two separate acts. The first half looks at the actions and motivations of Steiner and Strauss, renamed, as they try to manage the whirlwind of police activity, with Strauss involving himself upfront in the investigation and Steiner battling his own Nitzschian empowerment against his own moral qualms of guilt.
Both Stockwell and Dillman give powerhouse performances. Stockwell as Steiner has the trickier role of presenting us with a man who wishes to be submissive to his friend (a great moment comes when he is goaded into attacking a romantic interest by Strauss saying ""you want me to order you to do it""), but still has some humanity inside. It appears painful to him when he realizes that he may not be the ""superman"" that he thought he was.
Dillman has the showier role of Strauss, giddily taunting all around him by flexing what he believes to be his superior intellect, yet there is something stunted in him. His childlike enthusiasm, his lack of thinking of consequences, his attachment to his ""mumzy"" all present themselves. Both are petulant and entitled and as such they are dangerous. The way the actors keep blurring the power that the characters hold over each other is engaging to watch.
The second half comes alive when Orson Welles hits the screen as the defense attorney hired by their families. Based on Clarence Darrow, he is a strong civil rights advocate and his taking on the case of two privileged men, clearly guilty of the crime, seems to be of no concern. In his eyes all people deserve their fair fate.
At first I was impressed by Welles' subtleness in this role. Trading quips with reporters and looking slovenly and ill-kept, he underplays the part. When it comes time for his final summation to the judge, he sparks alive, giving a lengthy soliloquy that is dynamic and moving. It is clear that this was why he took this role.
Apart from the lurid opening sequence placing this as yet another hip late 50's b-movie, Fleisher ably directs this. The momentum is good and the few stylistic flourishes are welcome, though the superimposed glasses over the final moments was a bit over the top.
This was a top-notch film, better in my opinion than Hitchcock's ROPE which took a different look at the same story a few years earlier. It is not often that a movie can impact my beliefs, but the speech at the end made me view capital punishment through a different light. For any work of art to be able effect change is a welcome relief, especially in the times we are living through now.",5.0
"You would think a film about the infamous Leopold and Loeb killing would make for a compelling film, right? For Alfred Hitchcock's adaptation ""Rope"", it certainly did. But this version, although more accurately reflecting the actual case, is slow, talky and tiresome. Even Orson Welles showing up midway through to channel Clarence Darrow for the courtroom section doesn't help.
The case itself - two wealthy Chicago youth plotting and executing ""the perfect crime"" and the subsequent trial - created a national media frenzy in the 1920s. This film is based on a 1956 novel by Meyer Levin who himself interviewed Leopold in prison (Loeb had been murdered in prison by another inmate in 1936). The film never shows the pair murdering the child but details their strange master-slave, homoerotic relationship and their Nietzschean sense of superiority.
Bradford Dillman (as Artie, the Loeb character) and Dean Stockwell (as Judd, the Leopold character) are good. Stockwell as usual excells in playing vulnerable, sensitive characters. Although both are disturbed, Loeb is the more sociopathic of the two. There's an unfortunate side plot involving young Martin Milner and Diane Varsi, as university classmates of the two that doesn't add much, and Varsi in particular is quite wooden in her acting.
I'm likely an outlier in that I disliked Welles' performance here (He won the Cannes Best Actor award for this performance). He plays the boys' lawyer (who in real life was Clarence Darrow) and gives long impassioned speech near the end which is basically a condemnation of capital punishment. Darrow did the same in the real trial speaking for 12 hours (!) But to me, Welles was distracting. He's sloppily dressed with a bad haircut, speaks with a long drawn-out drawl and seems more of an odd duck - eccentric but smart - than a masterful attorney.
Anyway, for a better film adaptation, watch either Hitchcock's ""Rope"" from 1948 or the 1992 indie queer film ""Swoon"" by Tom Kalin. And fun fact - the 1970s thriller ""What's the Matter with Helen?"" is a very loose imagining of what might've happened to the mothers of Leopold and Loeb after the sensational trial.",3.0
"Summer of Scam 2: Criminally Insane
I'm a huge fan of Richard Fleischer and he's certainly, for me, one of the most ridiculously under-appreciated directors possibly of all time.
But there are a few things not quite right about Compulsion, despite the many positives it also has in its favour. It particularly falters during its latter stages, where I actually think that maybe Fleischer's personal politics get in the way rather.
I am absolutely and totally against capital punishment, and I would not be swayed an iota from that belief. Yet I think Fleischer totally overdoes his anti-execution message here, and quite possibly gets carried away at the prospect of Orson Welles delivering a technically flawless monologue arguing against Dean Stockwell and Bradford Dillman being killed by the state.
You can understand why that might be. It really is a brilliant piece of heartfelt acting and direction. I just think it turns things in the wrong direction here. Fleischer does mostly really good work in the first three-quarters of Compulsion in showing what an unpleasant and unrepentent pair these two were, yet his mistake with Welles' involvement is that he risks leaving us sympathising with them.
I admit it's a *very* hard balance and Welles' message of love, tolerance and understanding is completely laudable. Yet there's only a brief message about the boy they murdered. There should have been a greater emphasis on this - it's already glossed over enough by the fact that Fleischer chooses not to film his murder or any of the immediate build-up or aftermath as it is.
At the very least, Fleischer should have chosen which film he wanted to make here. The two just don't fit together. There are problems early on in that Dillman and Stockwell can't be nearly as intelligent as they claim to be if their performances in denials are so clearly rehearsed and contrived that surely nobody would believe a sodding word they were saying right from the get-go. If it wasn't for E.G. Marshall occasionally noting that he's not sure they're guilty, it would be like an episode of Columbo.
Fleischer is excellent at framing their privilege, however. He doesn't push the financial envelope too far but it's clear what he's getting at. These two are clearly of the mindset they're above all others as much because of their wealth and social status than their book smarts. Their arrogance towards anyone 'beneath' them, which is almost everyone, is the very epitome of upper class white status.
Additionally, the relationship between the two leads is very well played, thinly veiled with its sexuality subtext although disappointingly not doing more with Stockwell's need to be dominated by Dillman. I'm surprised, really, this is such a mixed bag but it's more in how it's a mixed bag that it's most disappointing of all.",3.0
"Next time I'll kill someone, I'll make sure not to Forget about my glasses.
PS: Everytime Orson Welles is on the screen, it's a cinephile orgasm.",4.0
"A study of moneyed sociopathy featuring two types of lead performances: a showier, surface-level turn from Dillman and a subtler, interior one from Stockwell.
The shape of the film is a little off. The inciting murder happens before the story begins (unless I missed something) and the last act is given over to an actor desperate for an Oscar. At which point, Compulsion succumbs to nauseating triteness.
Nevertheless, the two young leads are good and I was very taken by EG Marshall’s performance.",0.0
"There's nothing coded about the relationship between Bradford Dillman and Dean Stockwell. It's clearly a dom/sub thing they have going on.
I also found Orson Welle's rambling to be quite cynical, and that it ends the movie on quite a pessimistic note. Which is fitting considering who he's arguing in favor of.",4.5
"based on the infamous Leopold and Loeb murder case, explores the chilling minds of two wealthy, intellectually gifted young men, played convincingly by Dean Stockwell and Bradford Dillman. Their characters, inspired by real life killers Nathan Leopold and Richard Loeb, believe they can commit the perfect murder simply to prove their intellectual superiority.
unfolds with a meticulously planned crime, as these young men abduct and murder a young boy solely to test their intellect against society norms. What follows is a gripping courtroom drama, where their defense attorney, brilliantly portrayed by Orson Welles, fights to save them from the death penalty. Orson Welles delivers a powerful performance, capturing the complexity of his character and adding depth to the film. The screenplay, adapted from Meyer Levins novel, provides rich dialogue and beautiful monologues, enhancing the film's intellectual depth.
The courtroom scenes are skillfully crafted, adding depth and tension to the narrative. In these scenes, viewers witness the clash of legal titans as Orson Welles, playing defense attorney Jonathan Wilk, faces off against the prosecution in a battle for justice. Orson Welles delivers a commanding performance, portraying Wilk as a brilliant and charismatic lawyer who is determined to save his clients from the gallows. The courtroom sequences are marked by compelling dialogue and gripping cross examinations. Compulsion raises a perfect questions about the nature of justice, the limits of intellect, and the responsibility of society in shaping the actions of its individuals. The tension in the courtroom is palpable, making these scenes some of the most memorable and impactful moments in the film.",4.0
"80/100
Second viewing, last seen 2004. There's a fascinating paradox at work here: Compulsion abruptly turns into a different film about ⅔ of the way through (and surely must hold the record for Latest Entrance By A Movie's Top-Billed Star, with Orson Welles first appearing 68 minutes in), making it feel disjointed and incoherent...but, at the same time, pseudo-Darrow's lengthy, impassioned argument against the death penalty gains tremendous power by arriving from out of nowhere, as the unexpected denouement to what had been a true-crime thriller told exclusively from the murderers' POV.
(Rest of the review, along with everything else I write, available via ultra-cheap subscription. Seriously, it’s as little as $1 a month and for now that pays my rent.)",4.0
"You seem so sad.
That’s a sentimental term. There’s no such thing as sadness. Only the reality of things happening.
RIP Dean Stockwell – his performance here is so layered and compelling, with the nervy snottiness and spiky desperation he lends Judd telegraphing so much. I love the way he moves – small, measured and creeping. The film's stark lighting highlighting both his beauty and its scars and imperfections. His boyish pomposity and how easily it crumples inwards. A ""powder-puff"", pinched and nasal. The desire stewing under the surface for Strauss; how he's under his thrall. How much he enjoys that; how much it scares him.",3.5
"A few months ago I went on a deep dive on a famous trials website and read up on the Leopold and Loeb case. I was fascinated by it for a short period of time and in particular found this letter from one of Leopold's coworkers from after he was released from prison to be very striking. I knew I wanted to see the fictionalized film adaptation of the case at some point and I finally got to it today. I was surprised by how faithful it was to the real life case: the focus on the glasses and the hinge, the testimony of the chauffeur breaking the case wide open, Leopold's interest in Friedrich Nietzsche and bird watching, all of this was just like the actual murder case. I liked the accuracy. I also found Dean Stockwell's performance to be of note. He reminds me of a doll version of Monty Clift; he doesn't quite have that embodied sadness and pain that makes Clift's acting so special to me but his doll-like essence really works for Steiner: he looks ready to crack like porcelain as the pressure mounts. I also wish more attention had been drawn to the sadomasochistic gay relationship between Steiner and Straus the film hints at but for 1959 they were probably already pushing the envelope with what they did show and imply.
Of course, with all the attention to accuracy that most of the film has, the editorializing is made even more glaring. From what I have read, Leopold (Steiner) did not attempt to rape a woman, Ruth in the film, at Loeb's command (though if this did actually happen please let me know) and the way the film handled Ruth's character and the aftermath of the attempted rape felt very strange to me. The scene felt unnecessary in the grand scheme of the story, as if it was only there for sensationalization (which again feels unnecessary since the murder is already shocking is it is) but I found the way the movie handled Ruth after the attempted rape to be very upsetting and strange. She was extremely sympathetic to Steiner and even testifies in his defense at the trial. I don't want to invalidate complicated or even sympathetic feelings a survivor may have for the perpetrator after that type of trauma but it didn't feel like Compulsion was trying to portray that type of complicated and somewhat 'unexpected' reaction to an attempted assault and instead it felt like the film made Ruth's traumatic experience all about Steiner's feelings. It seemed like the only reason for the rape scene was to make Steiner more complex or sympathetic (??????) as a character. It made me uncomfortable and confused.
I also found the ending to be far too moralistic. Orson Welles (looking like a melting candle, God bless him) as Clarence Darrow gives a very long closing statement chastising the court and prosectors for frothing at the mouth in their attempts to get the boys executed for their crime. A lot of this statement is apparently taken from what Darrow actually said, but in the context of the film it feels unnecessarily long-winded and condescending. Darrow in real life needed to convince the judge to not have the boys executed but he did not need to convince me. This very long speech that includes baffling lines about how everyone makes mistakes in their teenage years feels doubly frustrating because while the killers are given ample time to be humanized both by this speech and by the rest of the film the young boy they killed is never shown on screen. I thought the decision to not portray the murder itself was a good one, but by not showing the boy at all Compulsion robs him of being a person instead of a bodiless concept. The painful truth that a little boy was killed for no reason is buried. His family is not given any screen time either.
I also think it could have been interesting to explore the unofficial 'death penalty' Loeb received in prison when he was murdered by another inmate. Was locking the two boys up that much more of a kindness? I know there are other films about this case from decades later than Compulsion and I wonder how they handle the gay relationship between the two men and the aftermath of their lives in prison (and for Leopold) adjusting to life back in the world. I'll probably check out Swoon (1992).",2.5
queer people after reading Nietzsche and getting into a liberal arts college,3.5
"Aside from being (rightfully) regarded as one of the best courtroom dramas of all time, Richard Fleischer’s often forgotten masterpiece Compulsion really stands more fitting classification as a pure Noir movie within in its foundations. Making a throwback for the director’s B Noir films period, but now taken here to a whole other dramatic spectrum of sophistication. Just another huge illustrator of how Fleischer was exponentially, decade by decade, he was there often changing and reformulating the police thriller different edges in American cinema, from the B Noirs early in his career to the cop thrillers later in the 70s. Resulting in competently realized films on the surface, but deeply human character reflections of the blurred lines of good and evil present in their sublime interior.
Compulsion being one of his easy landmarks made at the height of his craft, but more specially for being a recognizable twin cousin film of Hitchcock’s Rope. Though far apart of huge laps of nothing to do with each other, but while Rope got Inspired by the 1929 play of the same name by Patrick Hamilton, and Compulsion adapts directly from the novel of the same name from Meyer Levin; both inspired by the real-life murder of 14-year-old Bobby Franks in 1924 by University of Chicago students Nathan Leopold and Richard Loeb – here named as Artie Strauss (Bradford Dillman) and Judd Steiner (Dean Stockwell). Tackling the sickening story of two deranged minds who sought to achieve “the perfect crime” as a demonstration of their ostensible intellectual superiority, and pay the price for it.
But as this won’t going to be a text that will be based only on the comparison between both films (though Compulsion is arguably better…), and how immensely different they actually are. Hitchcock’s is a theatrical suspense dark comedy thriller, while Fleischer film is much more a straight Dostoevskian Noir, using the plot at hand to directly explore the dark side of human psyche, just by following the up close perspective of the two protagonists and their deranged minds point of view. Leading close with the villains of their own film it might have been a dream coming true, as the favorite kind of protagonist of Fleischer were always the morally shady ones. Richard Murphy fantastic script provides him just that by not holding back at all at portraying the behavior of both characters, and their so well behaved sadism directly in the audience’s faces.
Exploring every inch of their personalities and ideals that led them to the ideas that drives them and the later actions they commit with extreme narrative precision. And much like Rope it messes with the Nietzsche's superman theory, though much more directly and put at plain sight here, as the characters themselves describe themselves as “perfect beings”, exempt from any feelings considered ""minor"" such as greed, lust, hunger for power. And by putting that nature into subtle analytical questioning, the movie also goes to explore the roles of culpability and evil itself within the human mind and nature of act through the roles of the considered psychotic, the “villains”, and later, the nature of the punishment they must endure.
But, for being a clear Noir film, the Freudian reading that can be made here is pretty stronger. If both characters say to stand above everything and everyone for their actions not deserving of punishment, the same behavior, and nature, comes from inner desire (in this case, clearly homosexual) resented and left to be implied between both Artie and Judd, as the primary motivational energy of the what we can classify as the psychopath that they both share. Animals that are endowed with imperfect reason and influenced by their desires and feelings that repress because they think they are better than that, for their wealth, status, but mainly ""intelectual superiority"", but only embracing a real sense of cruelty.
Though while one faces it almost obliviously like Artie, Judd is the one who slowly breaks in guilt even if tries to repress behind an untamed furious bitter ego. But their own motivations comes to show the blind hypocrisy of their life philosophy for how much they are lead purely by the same emotions they refute. While Artie is portrayed as a pampered looking for attention among his fellow students and his own parents for the things he does and the knowledge of the said things, before he gets caught, while Judd is the weirdo loner easily influenced by Artie’s idea of emotional and psychological superiority to everything and everyone, but in a self-crisis for the little remnant of humanity still within him.
Splitting the film between this more psychoanalytic first half than the final, and surprisingly, humanistic send off, exactly when Orson Welles shows up and literally sucks the whole movie for him. If the first half was Judd and Artie’s Noir of escaping persecution the culpability of their horrendous crime, Welles segment as Jonathan Wilk, the lawyer of the two is not one of an anti-hero looking to prove their innocence, rather how to pledge their guilt but try to save their lives from the death penalty. And after treading a path that seems imminent and doomed to failure and mortal punishment for the two young people, it is when the human spirit within the figure so unpredictable and fat, sadden depress decrepit of the character of Welles that reveals a bigger heart than everyone who watches it.
Ending his defense in a shout for life, against death, because more hatred will not extinguish the hatred the cause the atrocities that they committed or solve none of the world. If the same cruelty, or lack of the very feelings they despise in their lives created who they are and caused the death of the innocent boy, the more lack blind of it in the decision of their faith will solve nothing but leave this case exactly how evil survives it, by seen as simple nothing. In what is easily one of the most powerful speeches in cinematic history that hits the characters hard just as the audience, for those willing and open to really grasp what he’s saying.
Maybe the semi-“altruistic” (and quite reflexive) send off that the film leaves may prevent it for being classified of how could’ve easily had been one of Joseph Losey’s late Noir dramas, visually walking in the same veins as films like The Criminal. With William C. Mellor’s stellar cinematography shares some similar textures with the outcasted poor devil director, as for the story that carries an tangible audacity that both directors could easily be seen sharing. Much of it though may have to do how this was early envisioned to be directed by Welles himself, before he lost the reigns over Fleischer because of Touch of Evil’s flop at the box office in the prior year saw to that.
Still, he guarantees a role here and completely knocks off one of his most memorable and strongest performances ever. And though completely stealing the film for himself in the later half, Stockwell and Dillman segment are equally superbly strong, take in the performance layer, specially Stockwell who goes from blind cruelty to immensely repressed guilt, and unnerving unpredictability that he ranges between with brilliant tenacity. As for Fleischer actually making, even if the slightest microsome, sympathize with both personas, as hope for the non-lethal punishment set for they to endure, and maybe bring some slight trace of good out of it.
Hard to chew on in many stances, but brilliantly achieved by a director in control of every department that gets its shine on the screen, and from the camera, to the actors, he lets and puts to life the most important thing to lay the movie to have strong punch of remarkability: the strong complex hard and story it packs and delivers in a unique experience to sit through. I say this a lot but the hell with it, this is a criminally underrated must-once in a lifetime-watch!",5.0
"Without knowing, when I started Richard Fleischer's 10 Rillington Place earlier this year, I embarked on watching the directors portraits of murder in reverse. Starting with his most explicit in both murder and character portrait and then working my way back through his brushes with the censors. I think it'd be quite compelling and fascinating to go sequentially, while reading up on all the MPAA changes, from Compulsion to The Boston Strangler to 10 Rillington Place and how he grew to show more but also be a little disgusted by how much he could show; law enforcement/the courtroom wasn't needed anymore by the time he got to Rillington, just the facts played out as they were in front of an audience.
10 was my first Fleischer film and as such I didn't know that this was something that I'd end up doing by the end of the year. If you've not seen any of these movies, I'd highly suggest watching them sequentially. They all concern true crime cases and it's pretty fascinating how each decade shows a loosening of morals and codes when it came to cinematic storytelling. Now even though the characters have different names, Compulsion concerns the famous Leopold and Loeb case that shocked the nation: two bright college educated boys killed a boy together to prove that they understood that emotions are meaningless, reckless, and constrain the true human condition. They also might have been in love with each other. They were famously spared the death penalty due to a fancy argument by their famous ""Atheist"" lawyer, one Clarence Darrow, who was known for the Scopes Monkey Trial (which took on teaching Creationism in schools under Tennessee law).
Compulsion was released one year prior to Psycho and thus the murder takes place off screen (again, part of the reason a trilogy viewing in order would be best). Fleischer instead has two halves of a film that involve a thesis. The first is the young life thesis of the killers (baby Dean Stockwell! and Bradford Dillman) and the second is the anti-capital punishment thesis of their lawyer (Orson Welles); that thesis is that lawyers who try to get the death penalty qualifies as State-sponsored premeditated murder that's similar in passion to the actual premeditated murder in question. Thus, two wrongs don't make a right—a life sentence is more just than a government sanctioning murder in response to murder.
Stockwell and Dillman are magnificent as the sociopathic killers, Dillman being the leader and Stockwell, turned on by theoretical thought, follows with his mind but struggles with his body in carrying out what's ordered of him. And Welles shows up to do his Welles thing at the time, meander through a courtroom for one massive scene, looking and sounding like a bulldog who's been in too many fights to count, but knows that a draw is frequently the best outcome. (Welles did the role for a paycheck that was immediately seized by the IRS for back taxes and it's one of those classic he-was-hell-to-work-with-but-he-got-it-done-and-added-importance-to-the-whole-proceeding roles).
It's a handsomely made old fashioned shocker before Hitchcock came in and ripped the side door off of all cinematic expectations and decency. Now where Fleischer went after Hitchcock was much further than the Master of Suspense ever went himself. It's as though Fleischer himself had the compulsion to explore the mind of serial killers. With his first two such films he was protected by a rating system that made him invent workarounds on the worst bits and then he finally ended up making the first true portrait of a serial killer. After scratching that itch perhaps a little too hard, Fleischer just made popcorn movies for Schwarzenegger and Heston. So far this trilogy plus Fantastic Voyage has been all I've seen from the journeyman director, but I've been impressed by all of them and I look forward to seeing more. And maybe perhaps revisiting these three films in proper order again as I'm a junkie for movie censorship rules, regulations, and shifts in societal mores astride them.",3.5
"I still prefer ""Rope"", but this other classic film take on Leopold and Loeb, ""Compulsion"", is compulsively watchable thanks to sociopathic Dean Stockwell, operating-from-a-different-planet-altogether Orson Welles, and some stimulating suggestions about moral relativism. Bradford Dillman (as Stockwell's partner in crime/hinted-at gay lover) and E.G. Marshall as the prosecuting attorney deserve mention too. As a forensic study of how the investigators closed in on these boys, this is pretty involving; unfortunately as a psychological examination of unrepentant homicidal intellectuals, it doesn't delve deep enough, and as the courtroom drama it chooses to become in its third act that I was expecting to be the highlight of the whole show, it seems to steer wildly off-topic into a laughable soapbox tirade about capital punishment.
Seriously, this movie ends with Orson Welles delivering a summation speech that goes on for nearly 15 straight minutes, uninterrupted. Apparently in the actual case, Clarence Darrow went on for 12 goddamn hours! So I guess we movie viewers got off easy. What judge would tolerate that?? Since when is wearing down everyone's patience through filibuster a credible tactic in court? The facts makes you respect our judicial system even less. Anyway, Orson's performance is impressive but the writing overwrought to the extreme, and doesn't seem to possess a second layer of self-awareness about how ridiculous a strategy this is. It could be a parody of closing arguments. He's making what sounds like the most important plea for mercy in human history, but it's in service of these two perfectly unsympathetic fuck-face goons who killed a person just to see if they were clever enough to get away with it, aka two people who by no measure deserve leniency (if the movie had to end on a gratuitously long monologue, I would've been more interested to hear a psychiatrist's analysis of human nature as it pertains to these men), and yes it would be audaciously chilling if this was intended to show how a smart enough lawyer can score even the devil himself a good bargain, like how warped justice can be, or even an ironically empty grand gesture considering double life sentences could be construed as equally cruel as hanging them would be (it's debatable, at least), but it's pretty clear that the movie supports his anti-death penalty thesis and considers life in prison to be the humane option. Ooookay.
But however you feel about that particular issue, it just comes out of nowhere after 2/3rds of a movie that was dealing with other matters entirely (unless the facile point is to show that while these 2 men don't value human life, our courtrooms do! Give me a break), and it's treated with all the elegance of the original ending the studio vetoed, in which Orson Welles bursts into court and opens fire with a machine gun, then furiously jerks off onto the judge's corpse while the camera irises in on his other hand saluting the American flag. I may be remembering some aspect of that wrong, don't fact check me.",3.0
"Phenomenal for the first 3/4 or so and impressively dark for the 50s. The two degenerate teenagers are portrayed convincingly--one of them by Dean Stockwell (Blue Velvet, To Live and Die in L.A.) It did lose me a bit in the final act when Orson Welles shows up and literally takes over proceedings. It also got a little too preachy imo but still gets 4 stars for the greatness that came before.",4.0
Dean Stockwell though.,4.0
