Comentario,Nota
"It'd be almost impossible to top the original Fritz Lang film, but if one feels the desire to remake a classic, this is the way to do it. The first time I saw this in 2017 I was far less familiar with Joseph Losey, so I went in very skeptical, but watching it again I was still surprised at how well this works.
I'm not sure a plot summary is needed, but for those unaware, M is about a serial…",4.0
"""What are you, a communist?""

2016",4.0
"The manhunt is rendered mostly in abstract terms, the city as a formal trap ready to condemn the killer with Losey making very good use of his more low budget spareness. The emptier it is, the more the formal severity works. The movie is much stronger in the killer passages, despite some clunky writing early on, than in the surrounding forces. It is amusing to finally get to this, and observe how much While the City Sleeps feels like a very belated angry riposte from Lang.",3.5
"Hard to talk about in the shadow of Lang's original, but loads up on familiar noir faces, voices, and locales that act as a comforting counterweight to the grim, vaguely disreputable subject matter. It's been a while since I've seen the '31 version but in my memory it's much more thematically coherent than this, and less focused on the sensationalistic suspense of whether or not some middle aged man is a Stranger Danger. The ambiguity pays off though, in a final scene that seems to despair any and all possible outcomes.",4.0
M = Mimicking,3.0
"Another time, another place, the same nightmare, as a city of concrete and cars comes under siege from a misfit monster whose particular form of predation brings more productive and sustainable daily atrocities to a standstill. Being Losey and Los Angeles and the 1950s - rather than Lang and Berlin and 1931 - the city is less a broken machine than a sick organism, the analytical method less sociological and more psychological, and the delineation between cop and criminal a…",4.0
"Not a remake overly worried about creating new scenes or differentiating itself overtly; it's mostly a question of Losey's characteristically contemptuous/amused tone. Ed Howard argues it's ""a parable for the McCarthyite anti-Communism that would soon drive the director out of the United States,"" and I'll go him one better: note the parking garage climax, with the background letters ""KEEP RIGHT"" ominously dominating the proceedings. Opens strong with a hysterical (both senses) TV special message effectively warning, in the most over-the-top-ways possible, to beware the friendly stranger — Losey's most conspicuous contribution — and stays taut throughout. No masterpiece, but a good angry time as usual.",3.5
"This may be an assumption but I will presume that even here or other movie sites, there are plenty of people who did not know there was an American film noir remake of Fritz Lang's seminal classic. I have known of it for awhile now but I don't want it to sound like a humblebrag. The film is not easy to track down (at least, it's not on the streaming sites) so when TCM played it late last night, there…",4.0
"O título é cafona, não concordo com tudo, especialmente a análise que se dá apenas em relação com o filme do Lang (que me parece não ter sido uma grande preocupação para o Losey sinceramente), mas no que fala diretamente do filme do Losey tem coisas bem interessantes:
M/M: DIAL LANG FOR LOSEY
por Federico Rossin
In: Joseph Losey. Senza re, senza patria, (organização de Luciano De Giusti), Il Castoro, Milano, 2010, pp. 42-49. [ drive.google.com/file/d/1k_3RFTi6Yqqt-6INEh4lndyQZ8xzZ3x3/view?usp=sharing ]
Só os desesperados…",5.0
"A forlorn remake which flounders messily between police procedural realism and theatrical fabulism, failing in both registers. Joseph Losey's direction is flabby and the script only works when it directly mimics Fritz Lang's original. The underworld is dopily Runyonesque and, despite two effective speeches by David Wayne and Luther Adler, the finale is conspicuously fumbled. M's only recommendable aspect is some interesting location photography and its use of LA's iconic Bradbury Building for a major sequence, the setting proving considerably more dramatic than the events taking place inside it.",2.5
"Losey and crew change things up in a way that locks the movie into Hollywood narrative conventions, ramping up the action with set-pieces that make the film shallower and easier to read... but he also tweaks the premise to express a different set of political concerns as subtext. Because duh.
I'd like to think that the lawyer's closing speech was in service of an insight by the character into the possibility of dismantling the whole apparatus of generational trauma that perpetuates patriarchy, but that's probably a bit of a stretch.",3.0
"Evitei esse filme por anos, não só porque a cópia que constava por aí era medíocre, mas porque não via razão de uma obra-prima irretocável como M ter um remake. Enfim, ledo engano achar que isso é um mero remake, Losey faz dele uma grande obra por méritos próprios com grande viés pelo humanismo e psicanálise, muito em função do seu time de colaboradores, um time de esquerda progressista que seria caçado em massa por Joseph McCarthy.
Os anos de ostracismo acabaram, é hora de se resgatar essa grande obra da carreira americana de Losey.
DVD duplo Versátil.",4.0
Certainly NOT the most gripping motion picture i've ever seen.,1.5
"— As cidades, em todos os seus filmes, são um prolongamento exato dos interiores do mundo.
— Claro. Nem sempre é consciente; mas assim que você começa a trabalhar em um filme, assim que começa a buscar um estilo para ele, é bem óbvio que ele vem, aos poucos, carregando em você como um conceito que vai te guiar especialmente para os cenários, e às vezes você estará bem ciente disso. Para mim, o visual, falando tanto do cenário quanto da composição ou dos movimentos, é muito importante em um filme. No caso do M por exemplo, assim que vi o prédio comercial – e já tinha visto não sei quantos outros prédios antes – soube que era o certo. Sem poder explicar o porquê de uma forma muito precisa. Da mesma forma para a casa do assassino, para a velha vista de Los Angeles esparramada atrás do banco em que David Wayne se senta... Todas essas decorações tinham algo em comum, deveriam ter algo em comum, porque um estilo era já determinado, e não estava querendo ""colar"" o filme à força nas locações, mas sim encontrar cenários naturais que correspondessem à ideia que tive de qual deveria ser o estilo do filme.""
Fotografia por Ernest Laszlo, que posteriormente trabalharia com Fritz Lang sob uma perspectiva linear e geométrica parecida em While the City Sleeps (""Claro, este é meu trabalho pessoal, mas em colaboração"").",5.0
"Not a half bad Americanization of the German film, but the lead just isn't as compelling a figure as Peter Lorre which means the ending sequence doesn't ring out as much as it did in the original. I wanna say other than that, this does a pretty good job of pairing down some of the excesses of the German original and being more of a B movie noir version (complete with Raymond Burr as the head of the gangsters who want this child murderer snuffed out so the cops can dial the heat back a bit) (and Jim Backus as the mayor!) It's more than watchable but again the central figure just isn't as amazing as Lorre was in the original (and really who could be? That's a helluva performance you're asking someone else to replicate here as if it could be so easily duplicated) Anyways this is fine and it chugs along nice enough, but that ending lacks the sheer intensity of Lorre's insanity which is ultimately why the original still endures if I had to take a guess.",2.5
"don't be a philosopher, langley. be funny.",5.0
"Streamlined noir remake which reduces most of the investigation to psychological platitudes and makes all the characters significantly dumber. There's still plenty to enjoy like cool looking shadows, creepy mannequins, Raymond Burr and a karate chop to the back of the neck.",3.0
"A propósito de Whirlpool (1950), o crítico de cinema Bruno Andrade refere num texto sobre o filme, uma ideia interessante acerca do cinema de Otto Preminger: que este consegue ser, ao mesmo tempo, “a coisa” e a “crítica da coisa”, o “cinema e [a] reflexão de cinema”. Esta ideia nasce no dito texto sobretudo de uma relação entre continuidade e fragmento, entre linearidade e descontinuidade, no qual é no contexto clássico que está já, em potência, a ruína do clássico.
Penso que esta é uma interessante pista para olhar para este M (1951), de Joseph Losey, como eco de uma outra origem, de duas décadas antes. Em concreto no argumento de Thea von Harbou, Egon Jacobsohn e Fritz Lang e na realização deste último no filme homónimo de 1931. Que relação se estabelece entre estas duas obras – possivelmente a de uma continuidade subterrânea e uma ruína à superfície? Já lá iremos.
Como se sabe esta é a quarta longa metragem de Losey, do mesmo prolífico ano de 51, onde lançaria The Prowler (aquele estreado um par de meses antes deste) e ainda The Big Night. Dois acontecimentos, interligados, marcam também este filme: a perseguição aos comunistas em Hollywood, e o consequente exílio do realizador na Europa na qual iria fazer a restante carreira. Digo marcam pois, por um lado, é possível ver a paranóia de perseguição aos “reds” como uma possibilidade de atualização simbólica na passagem da Berlim dos anos 30 para a Los Angeles dos anos 50, por detrás da procura do pedófilo criminoso, centro de ambos os filmes.
Por outro lado, como se sabe, o Losey europeu será muito mais marcado por uma ideia de angústia existencial, de prisão interior e isolacionismo, onde o espaço devém metáfora de confinamento e angústia. E tendo essa trajetória em conta, talvez seja possível ver como, perante a obrigatoriedade por questões de censura de manter a história original de Lang — que desagradou a Losey, assim como a Douglas Sirk que teria sido sondado para este projeto; tendo ambos vontade de contar uma outra história sobre um assassino de crianças — a estratégia fosse a de remover uma certa lógica conspiracional, de mise-en-scène em estúdio que servia uma lógica de mistério e avançar antes para uma “escrita” mais plana, sequêncial, de planos abertos, de exteriores, e com profundidade de campo onde se joga a relação (moderna?) entre o indivíduo que ora invade ora se dissolve no espaço da multidão e da cidade.
Essa diluição, que com frequência foi lida como uma ideia de abstração, impressionou a crítica macmahonista. Há como que uma dissolução documental da ficção que parece afinar com uma ideia utópica, de uma mise-en-scène quase sem mise, ou pelo menos sem colocação carregada; também uma hipnose (para trazer ainda o imaginário de Whirlpool) que faz da crueza dos espaços, dos movimentos, dos objetos aquilo que há, verdadeiramente, a reter.
A Losey, em M, não interessa a premissa do thriller, nem sequer a leitura simbólica de objetos que são apenas o eco dos anteriores (o balão, a letra, a bola), nem ainda o tema Lang — a culpa e a conspiração, como teia como relação submundo/superfície. Talvez até o momento onde a leitura, freudiana, nos surja mais à flor da pele seja no emotivo e excepcional monólogo de David Wayne no final do filme. Onde Lang encenava um julgamento social, Losey procura a intencionalidade brechtiana e teatral de uma confissão. Na boca de Peter Lorre, o “I can’t help myself!” é um argumento de defesa; mas as mesmas palavras proferidas pela personagem encarnada por Wayne são uma tragédia pessoal, uma derrota que nos deixa derrotados.
Em conclusão, e retomando essa oposição “continuidade subterrânea” e “ruína à superfície”, arrisco a argumentar que neste seu M, Losey procura cavar uma distância, um estranhamento face ao filme de Lang. A reflexão sobre a culpa devém antes um pensamento bruto de como o indivíduo e suas ações/desejos se diluem no espaço e como este as acolhe, a partir de um súbito choque e/ou imprevisibilidade. E por isso faz tanto sentido pensar na referida tensão entre a continuidade e o fragmento, como forma de pensar a relação da coisa que instala no interior de si mesmo a estratégia da sua crítica e dissolução. Ou, por outras palavras, a modernidade a explodir do interior do classicismo.",4.0
"A child killer is never a problem for the organized crime world until it affects their business and then he becomes a possibility to be used as currency in dealings with the law. It's clear that the criminals in this film are also businessmen, part of the capitalist world whose criminal status is just a better way to have ""unlimited"", neoliberal freedom in their dealings. Underworld is just a continuum to the ""surface world"" but it is no more restrictive than the ""lawful"" side of capitalist society - even when they are forced to operate in shadows. If the criminals succeed, they'll be let in peace and even gain a respectable status in the eyes of the public.
To me, this is a film about two worlds in the same, liminal space. Both the cops and the informers play a similar role as observers. They are watchdogs and even sometimes these two are overlapping (as seen in the portrait of a corrupt cop who breaks the shop window in a darkly hilarious and revealing scene). There are no heroes in this nihilistic film. The killer itself is a strange variable that comes to reveal the way these two worlds are in contact and how they deal with each other - all the time.
Losey knows that the killer must get caught so his concern isn't so much in how it happens but how these worlds tauten and overlap. That is not to say that there aren't any individual concerns, the killer's psychology, his frustration is tangible, and in one of the most shocking scenes, Losey leads us to his lair (where the killer chokes play-dough child with a lamp strip while the photograph of a mother watches and radio roars). The moral is lost in this (American) society and catching the killer is a moral concern only to the public - to authorities, both from the surface and underworld, it's just a matter of business.",4.0
"Esta refilmagem de ""M"", do Fritz Lang, pelas mãos do classudo do Joseph Losey é bem boa e traz outros contornos para a história. O mais interessante é como, ao trazer a trama pros EUA - é um noir clássico -, ele adapta a perseguição ao assassino para a paranoia macarthista, nas fuças dos caçadores de comunistas que nem devem ter percebido. David Wayne tem seus momentos, mas não chega aos pés de Peter Lorre.",3.5
"Perfect idea of Losey to go in pretty much the opposite direction as Lang in how he presents the child killer at the centre of M, maybe even a more radical approach in how he presents him that very much aligns with Losey's humanistic style (and politics). Maybe not as sharp of visuals as Lang can conjure up (although Losey is certainly no slack, especially with the help of Ernest Goddamn Laszlo), but it definitely leaves its own impact.",4.0
"It is weak from every perspective. Acting is atrocious. It is awkward and clunky. Some of the set pieces are okay. I like Losey, but this film should not exist. There is no reason for it.",1.0
