Comentario,Nota
"SHOCKtober Day 30 of 31
Michael Powell’s psychosexual thriller Peeping Tom operates very much like a British twin separated at birth from Hitchcock’s enduringly iconic Psycho. Both released in 1960, they each follow a seemingly amiable if not timorous young man psychologically plagued by a violent voyeuristic disorder. Where Psycho’s Norman Bates copes with his sexual desires by peeping through concealed holes in his motel walls, Mark Lewis, an aspiring filmmaker compendiously played by Karlheinz Böhm, wields his handheld camera as a proxy for the scoptophilic gaze. Both films are steeped in generalized Freudian psychology that may infuriate the modern viewer, but the paralleled themes of suggested child abuse yielding a highly conditioned individual who equates sexual desire with violence are reverse synthesized into two very different cinematic interpretations.
Mark uses fearmongering techniques to slowly terrorize women while filming their murders, then assembles the footage into a compilation of snuff material ostensibly for his sexual gratification, but Norman strikes abruptly and keeps no souvenir of his serial homicides. Where Norman assumes his mother’s identity to murder the subject of his sexual desires and cope with his repressed feelings of guilt and shame associated with sexuality, Mark’s childhood trauma of his father consistently filming him and his reactions to his father’s scholarly fear experiments informs his maladapted process of repeating that learned behavior with his own victims. 
In his sexual development, Mark uses the camera and phallic weapon of choice as his surrogates for the eye and the male organ. Only after meeting the sympathetic Helen (Anna Massey) does he start to actively display guilt/shame feelings and an unraveling of his tenuous composure; unlike Norman, who dissociates completely during his attacks, Mark is in a state of psychiatric morbidity—he is acutely aware of his mental illness despite his physical and psychological deterioration. Norman kills Marion Crane after connecting with her emotionally, which stokes his sexual attraction and triggers his response. Mark, however, protects Helen from his disordered paraphilic behaviors by promising to never film her—instead we see him prey mainly on sex workers and women who are easily missed. 
Norman’s capture results in an apparently permanent dissociation, likely due to a combination of shock and debilitating guilt and/or shame. But from the onset, we see Mark flirting with the promise of being discovered; he anticipates and even welcomes apprehension because he is unable to control the deadly symptoms of his crippling obsession and overpowering mental illness. However, when the police come to arrest him, Mark executes his final massacre as a desperate attempt to complete some sort of cycle—to not only finish his morbid documentary, but to reconnect him to his father via an interpretation of his father’s experiments. It is framed as an dramatic gesture of protection for Helen’s wellbeing, but studded with the themes Mark experienced in his childhood—the trigger of fear and looking, and how that manifests into his only source for human connection and the funnel for sexual attraction, frustration, and discovery. 
Both films navigate heavy and provocative themes of eroticism and violence, but Peeping Tom balances the depravity with droll British comedy and refreshing performances from the entire female supporting cast. Anna Massey as Helen and Maxine Audley as her keen, blind mother have particular chemistry (both with each other and Böhm), and Moira Shearer delights in a twinkle-toed cameo. Karlheinz Böhm impressed me with his adroit personification of the tormented sadist yearning for an escape, and despite some of the film’s broader moments, I felt Peeping Tom’s earnest attempt at weaving empathy into this memorable tragedy of an extremely traumatized mind.",4.0
This is about Vloggers.,4.5
"I had only seen this film about voyeurism and obsession once before so it definitely needed a revisit and it definitely holds up. While tame by today’s standards, it’s still a disturbing glimpse into the life of a seriously unbalanced individual. This is another one of those films in which I wish I could have seen the reaction of audiences firsthand because apparently people were quite appalled and disturbed by the subject matter. It doesn’t seem like such a big deal now because pretty much everyone’s lives are no longer private. We are online and on display more often than not and while I personally don’t understand the desire to document every aspect of one’s life, it’s kinda creepy how similar Mark’s behavior is to that of the average person today. It seemed outrageously intrusive then to film everyday mundane aspects of life and yet here we are in 2018 and it’s become fairly commonplace. Go figure.
The performances are all great. Karlheinz Bölm is shady yet charming and endlessly fascinating to watch. Speaking of watching, I would be quite content with a feature length movie of just Moira Shearer dancing around that film set.",4.5
"Always found it funny no matter what my ""arthouse"" friends say, you can argue that Michael Powell's greatest gift to cinema was inventing the slasher.
Now it has been years, since i last watched this and I only have just realised the murder at the start of this is an actual location in London, it is Newman Passage, between Newman Street and Rathbone Street. I've drunk in The Duke of York, Fitzrovia, which is the pub at the end of the road when they recover the body, multiple times over the years. The Pub next to the entrance was the Newman Arms.
Hell, a couple of streets away is Stephen St, the home of the office of British Film Institute, I believe the BFI were there in the 50s/60s, This may seem a strange fact but I have always wondered if this was based on some weird real life event/urban rumour in the film industry.
Also I would love to know considering i have one down the road, how much did The Everyman cinema chain (still going today) pay for that line....",4.0
"“I don’t trust a man who walks quietly.” 
When I say I’m obsessed with Peeping Tom, I mean I am obsessed with Peeping Tom. 
Both a well orchestrated thriller and an extensive deep dive into the complexities of audiences’ own voyeurism within the realm of film. 
Peeping Tom is well layered, allowing one to take it at literal face value or to dig deeper into the complexities of the underlying messages imbedded within the subtext. I thought often of Funny Games while watching and how the two are two sides of the same coin, both pointing a finger back at the audience and challenging them to acknowledge their active participation in the horrors they’re watching. Albeit, Funny Games carries out that concept in a much more direct and aggressive manner, so Peeping Tom’s more soft handed approach with it is a wonderful counterweight. 
Wicked fun, magnificently constructed, and a challenging piece of media. I feel like it’s coming across like I’m being quite lenient so far this year with my ratings but really what keeps happening is I keep watching absolute bangers. And Peeping Tom is up there as one of the most banging of bangers.",5.0
"Much like the acts of violence in its lurid frames, “Peeping Tom” was an act of cinema brutality with a reverberating magnitude. 
The film not only ended Michael Powell’s career given its resoundingly poor reception, but its influences can be counted among the brightest gems and the sloppiest muck of late 20th century film. 
Among the gems; works by Scorsese and Coppola; who have listed “Tom” as among their favorite films. 
Among the muck; depending on who you ask, “Tom” was the satanic mother of slasher cinema. 
What distinguishes Powell’s work from its spawn though - is that he knew just where to direct his own gaze. 
Slasher cinema turns the viewer into the voyeur of the female body and violence done upon it. But there’s a reason so many psycho killers went masked; their directors didn’t let us gaze onto the killer. 
Not so with “Peeping Tom.” Powell lets the audience look into the eyes of the bearer of all “Tom’s” evils; a perfectionist director. 
And so, “Peeping Tom” is a masterpiece — because we are not only gazing at the women victims, but moreso in abject horror at the man gazing at them... a man not so far off from our idols of Scorsese, Coppola, or Powell in psychology... only in action.",4.5
"Hooptober 3.0 (2016) #17
At the very beginning of the film we are presented with the first hand vicarious experience of murdering a prostitute. We have the privileged position of seeing what the killer sees through the view finder of his camera as he stabs her to death with the sharpened point of his tripod leg. Given this first-person perspective we are rudely shoved into a position of identification with the killer and by extension made complicit in his crimes by the implicit acceptance of the atrocity that he (we) commit.
Having been immediately introduced to our killer we can dismiss the mystery of the whodunnit and we can focus on the greater mystery of trying to understand and learn more about our evil, murderous antagonist Mark Lewis. The thing is, Mark is almost kind of likable. He is mild-mannered, amiable and shy. This outward social behavior is incongruous and jarring when juxtaposed with the horrendous, pre-meditated executions that he commits.
One clue to his behaviour may be found in his early childhood. Mark's father subjected him to constant experiments as part of his research into the response to fear. Having applied a stimulus to induce fear, his father would film young Mark's tears, fright, disgust and grief. It is quite possible that such treatment could be seen as traumatic and when experienced at such a crucial time in a child's development it certainly could result in certain cognitive abnormalities.
His father was also at the head of his field in the study of voyeurism. In one key scene we see Mark sitting on a fence watching a couple kissing in the park. We see this all through the perspective of his father's camera lens as he focuses on the couple on the park bench and then on his son sitting on the fence.
This voyeurism and fear conditioning is a heady brew. It raises awkward questions about how culpable Mark is for his crimes. Is his compulsion to collect images of death and to collate them into his documentary of the fear response of the women he murders inevitable considering the modelling and conditioning that he has received? Is he rendered by his childhood trauma unable to control his transgressive behaviour? The answers to these questions have the potential to render a hideous fiend into a sympathetic victim, which is a difficult conclusion to accept given the tragedy experienced by his victims.
The fact that the film camera and its apparatus is the murder weapon itself is also a crucial element of this film. Everything is anchored by the fact that it is being filmed, projected and viewed. By focusing on this Peeping Tom becomes a rigorous interrogation of the culture of film production and it's consumption. Every scene is packed with ideas and questions about how we understand the human experience through the moving image and to what effect it has on us. This makes Peeping Tom an important film in the critical discourse on the social and psychological impact of violence and perversity on screen.
My apologies, I have focused more on the themes rather than the formal qualities of the film. Suffice it to say that the film looks great. Its lurid use of Eastman colour perfectly casts a sickly glow over Mark's film lab and projection space suggesting that something is rotten inside. The acting is highly stylised and when combined with some of the more naif moments in the dialogue it can be rather unintentionally amusing but this is part of it's charm. Irrespective, the characters work because the performances are earnest and engrossing.
I have been mulling over my relationship to screen violence and exploitation since the film went dark and silent and the only conclusion that I have come to is that there are no simple answers. But I love the fact that this film has me thoroughly engaged in thinking about it. Anyone seriously interested in the horror film and the cultural discourse surrounding it should see this film immediately.",5.0
"Peeping Tom is a metacinematographic essay with morbid intensity and macabre lyricism that represents one of the greatest benchmarks of modern thriller. The story's protagonist is a disturbed and psychopathic filmmaker who takes pleasure in filming the last moments of life of young women that he himself kills with the sharp tip of his camera tripod. Initially welcomed by negative criticisms so violent as to practically put an end to Michael Powell's career, the film was re-evaluated in the 1970s thanks to the interest of authors such as Martin Scorsese and Francis Ford Coppola, and today it is rightly considered - together with Rear Window - as the most acute and disturbing reflection on the psychology of the voyeur and, by extension, on the meaning of cinema as the art of the gaze. The value of Peeping Tom lies in being a work that does not only concern cinema and filmakers, but also those who watch the screen and live on cinema. It is a movie in a certain sense shot ""against"" the audience, made with the specific purpose of analyzing it, interrogating it, provoking it, forcing it to confront its own perversions in a frightening process of identification with the protagonist.
Qui la recensione in italiano.",4.0
"78/100
Second viewing, last seen 1996. Still seems remarkably dangerous six decades later, thanks to Boehm's unnerving performance (enhanced by the thick German accent nobody ever acknowledges), the lurid Eastmancolor palette, and a general air of casual seediness that one just doesn't readily associate with that era. Psychologically and thematically, the film's arguably a bit muddled, though one could argue that its main DSM-5 issue—conflating voyeurism and sadism—is fully justified by the camera-as-weapon reflexivity. (""It's only a camera!"" one detective shouts to another in the final scene, to which his colleague incredulously replies ""Only?"" This is before they have any idea how it's been modified, note.) But Rear Window handles that idea more adeptly/subtly, and I submit that Peeping Tom reached disturbing new heights in the age-old realm of Eros + Thanatos. Moira Shearer's scene is basically Singin' in the Rain's ""You Were Meant for Me"" duet restaged as a solo horror number, with music explicitly meant to arouse. When Helen's blind mother shows up in Mark's room, asking him to describe the literal snuff film he's watching, their dynamic as she leaves suggests not so much a potential murder averted but the mutual mortification of a mother- and son-in-law who very nearly fucked each other. Sex, violence, fear and cinema get indiscriminately tossed together in ways that sometimes make sense and sometimes don't, though the latter instances hardly seem to matter when e.g. Mark willingly hands the police his camera and then stealthily freaks out as one detective proceeds to fiddle with it for the entire interrogation. Bonus points for Powell creating magnificent tension during what's basically an exposition dump re: Mark's cruel childhood (Manhunter could have taken a cue from that scene, rather than throwing out Dolarhyde's entire history), and for a (very brief) climactic look directly into the lens that for once has a legitimate function. Obviously pretty great, really; having just revisited Back to the Future last week, I couldn't help but imagine Marty McFly sheepishly telling a 1960 audience, post-screening: ""I guess you guys aren't ready for that yet. But your kids are gonna love it.""",4.0
"Criterion Collection Spine #58
A voyeuristic killer that just can't look away from the terror he imposes.
""Imagine... someone coming towards you... who wants to kill you... regardless of the consequences ... A madman? ... Yes. But he knows it - and you don't.""
The current Letterboxd poster for Peeping Tom definitely does not do a good job of selling how great of a psychological horror film this is. The movie is about a strange man with a german accent that is obsessed with filming the terror on his victim's faces before murdering them. And I would say this happens to be one of the great films that's able to be tense and frightening by using implied horror, rather than relying on graphic violence.
(Quick Hits) .... Spoilers:
- The deadpan gazes of this killer photographer that we follow provide a strong eerie presence, especially when people catch him staring at them through the window ... peeping tom style
- You can also feel his gaze when we get the point of view of his camera that he uses almost constantly, in the open and secretly
- He lives upstairs in this large house, and rents out the downstairs rooms. Then the plot thickens when a young woman named Helen living with her mom in the house becomes interested in him. And despite showing her his strange footage of voyeurism, including experiments in fear that his father would conduct on him, she continues to want to see him
- The prolonged impacts of the messed up testing/nurturing his father performed on him that are hinted at throughout, definitely lead to the creation of this murderous peeping tom
- Helen's mother is almost as eerie as he is, and she can tell that he is up to something. Her being blind makes her super observant about the sounds he makes, and the scene where they meet is very tense since we are able to hear his heartbeat like she can
""The blind always live in the rooms they live under.""
- It was fascinating to see the bright colors that Director Michael Powell was known for in his classic films, contrasted in this much darker story. The colors really popped in the scenes where he photographs lingerie models, also the colorful lightning he slowly turns on around a movie set where he carries out one of his murders, and even his dark photo development room has so much color in it
- Not only does he like to capture his victims dying, but he also likes to film the crime scene being investigated the following day
- The inclusion of men buying pornography was a clever detail in the story, to show how there is a range when it comes to the perversion of gazing at someone with desire
- Karlheinz Böhm does a great job in the lead role as Mark Lewis, with how his performance makes us feel the intrigue of his character's murderous voyeurism. Towards the climax we can even see that he wants these impulsive urges to stop, but he can't control them. And it actually seems like he longs to be caught towards the end
- There are so many great scenes where the tension builds and builds, which made the film go by so quickly. One of the creepiest moments for me was when the mother shows up in his projection room, and how the face of one of his terrified victims then becomes ghostly when projected on his back
- That was a great touch at the end to show how there was recording equipment in each of the rooms that his father used to spy on their tenants. And the screaming Mark begins to play from the recorders at the end builds to a fever pitch for the finale
- Then it is revealed that Mark's big secret for capturing his victim's being so scared, was to make them look at their own terrified reflection while being killed
If I had one complaint it would be that some of the acting was slightly melodramatic, but overall as a horror film from the early 60s Peeping Tom is a masterful thriller paired with a gripping physiological character study.
""Don't be a silly boy. There's nothing to be afraid of! ... Good night Daddy. Hold my hand.""
Thanks for reading.
Happy movie watching ... Cheers!",4.5
his name wasn’t even tom.,4.0
"I never heard of this film until today! I found it when I did a search for most controversial films! Apparently this film was so heavily dumped on by the critics (due to its disturbing theme) it ultimately ended his career!
So I hunkered down in my chair and prepared myself for a sleaze fest! Boy was I disappointed! It was a perfectly constructed film with a titillating theme that was so watered down for the masses I honestly couldn't understand why everyone got their panties in a bunch over this!
It wasn't dirty, sordid or graphic! It was a psychological thriller! The pacing was ungodly slow so I took a break from it to step outside and enjoy the sun! I forced myself to come back and finish the film!
It was obvious to me this film was not my cup of tea! However I felt compelled to learn more about it because it ruined a man's life! What I discovered instead was a new found respect for the film!
The film is now considered a masterpiece! I feel sad for Michael Powell that it took all of these years to finally get the credit due him! My only hope is that he was made aware of this before he died! And I'm angered over the fact a mob of critics destroyed his life in the time it takes to write a nasty review! I guess the old adage is true the pen is mightier than the sword!
Which would be impressive if they hadn't turned Michael Powell into a directorial Eunuch and by doing so denied the world of future masterpieces by Michael Powell!
I hope we can all learn something from this fiasco! Because I don't care for this film and give my opinion stating so does not mean the film has no merits! I am not a diety! My words are just that... my words! If you don't see a film simply because someone else said it was bad you may be cheating yourself of seeing a film that may very well be a masterpiece to you! You are the ONLY critic that ultimately matters!
For you future directors and cameramen out there this is an IMPORTANT film for you to see! I'm not going to regurgitate all of the reasons why... but it's all out there for you to see should you turn to the great and mighty oracle google! For those interested in psychology this one is a real doozey!
While I may not like the film, I can certainly admire and respect its contribution to the world of cinema! And I can certainly empathize with the man who was robbed of his career unjustly!",2.5
"""The result must be so perfect that the risks don't count.""
While he would go on to make five more films over the course of a dozen years, it's still fair to say that the critical reception of Peeping Tom in 1960 effectively ruined director Michael Powell's career in English filmmaking. Like Hitchcock's Psycho a couple of months later, the film was savaged by censors as well as the English press. Unlike Psycho however, audiences also stayed away. The fiasco turned Powell into an international journeyman.
By day an unremarkable focus puller for a London film crew, at night Mark Lewis (Karlheinz Böhm) takes surreptitious pictures of credulous women (e.g., prostitutes, aspirant models, colleagues) before luring them to vulnerable locales and dispassionately terminating them with a phallic tripod blade—all the while documenting their abject dread for later perusal in his home theater. Mark has inherited the home of his late father but lets most of the rooms to manage costs for upkeep, living anonymously in a small unit as though he too were a tenant. His extreme bashfulness piques the interest of Helen (Anna Massey), a well meaning boarder living downstairs with her blind mother Mrs. Stephens (Maxine Audley).
On a friendly visit to Mark's quarters, Helen learns of his troubling childhood history as a regular test subject for his biologist father's unethical experiments on the nature of fear. Though seemingly a full-time drinker, Mrs. Stephens is possessed of keen instincts and looks askance at the developing relationship between her ingenuous daughter and the mysterious landlord. With his violent psychosexual tendencies challenged for the first time by genuine affection, Mark briefly confides in a psychiatrist working for the police, who reveals that Mark's condition would take intensive therapy to alter (as well as privately alerting police that Mark warrants serious attention). After dispiritedly meeting and killing a model, Mark returns to find Helen privately screening of one of his snuff films, leading to a revelatory final encounter.
As an exercise in terror it must be said that Peeping Tom is pretty feeble, but nonetheless it's visually opulent, sometimes touching and very often hilarious. And while not as audacious as its outsize reputation might indicate, it's still worth noting that the film contains the first use of frontal nudity in the English cinema. Despite the nature of the material the film's first half is exceptionally fun, particularly the parodic segments highlighting the mundanity of technical work in the film industry. The second half gets caught up in a fair amount of pop-psychology theorizing that lets some air out of the balloon.
Though sometimes a bit stilted, Böhm's portrayal of Mark is nothing if not distinctive. He looks a lot like Nashville-era Dave Peel if he'd had his hair and makeup done by Thin White Duke-era David Bowie, and with Böhm's nearly toneless line readings I could be convinced that he employed Omar Sharif as a dialogue coach. The fact that these qualities make Böhm appear somewhat like an android would detract from the average performance, but for the thoroughly conditioned Mark it is an asset to his representation.
Additional points for Moira Shearer's arbitrary but engaging cameo.
Some stray notes:
-WELL, HE WON'T BE DOING THE CROSSWORD TONIGHT
-COME ON, SONNY—MAKE US FAMOUS
-YOU'RE A PRATTLE AND A HALF
-BUT YOU WALK AROUND AS IF YOU HADN'T PAID THE RENT
-NAUGHTY BOY—I HOPE YOU WERE SPANKED
-IF YOU CAN SEE IT AND HEAR IT, THE FIRST TAKE'S OKAY
-I DON'T TRUST A MAN WHO WALKS QUIETLY
-THE BACK OF MY NECK TOLD ME
-WHATEVER I PHOTOGRAPH I ALWAYS LOSE
-TAKE ME TO YOUR CINEMA
-I SUSPECT THEM ALL
-DON'T LET ME SEE YOU FRIGHTENED",4.0
"Director Michael Powell once described Peeping Tom as, "" ... a very tender film, a very nice one. Almost a romantic film.""; it's these almost-qualities which make it so tragic and heartbreaking. Because there's a different universe in which Peeping Tom becomes an even more transgressive Gun Crazy: one in which a man with broken pieces inside is found by a woman whose own sharp edges match his so perfectly that they jump off of a delirious cliff together, wonderingly embracing the flaws that make them unwelcome in society.
On the surface, Helen is nothing like Mark. Her slight social awkwardness in no way inhibits her ability to engage with others: she has a boyfriend, a community, and a raggedly charming confidence that suggests an otherwise hidden strength. She lives with her blind, alcoholic mother, and relates to her with a delicate combination of intimacy and superficiality which makes that life survivable, an instinctive adaptation that further confirms Helen's dexterity when it comes to making a path through the world.
But, in her last few moments with Mark, we see what she keeps hidden inside. We see it in her ecstatic expression as she stands, motionless, with a dagger at her throat, listening to Mark tell her the violence he's inflicted upon women. And we see it in the grotesque exaggeration of that expression in the funhouse mirror lashed to Mark's camera. This mirror that previously showed his victims their own deaths, driving them into terror so intense even the police were struck by it, reveals Helen's secret desires: her need for a relationship so transgressive it cannot be spoken of, let alone sought out. But here, in Mark, she's found someone who might have been able to give her what she needs, and with whose empty spaces she just might have been able to match.
Mark, however, has been so shattered by his upbringing, and the ways in which shame was infused into his very veins, that it has never occurred to him there was any other outlet for his desires; that there might be a way to meet his needs that doesn't end in death. It's too late, probably, when we see what is inside Helen, but it doesn't matter anyway: even seeing her face, Mark doesn't know such a thing exists. It's been so successfully hidden by polite society that, for Mark, the only acceptable kind of sex is polite, vanilla, and demure, and even the act of looking — or wanting to look — is forbidden, and thus cripplingly shameful. Something like the consensual, trusting, giving and taking of pain, fear, and control is beyond his comprehension.
(In that AU, though, Mark and Helen are deliriously happy, and there's lots of therapy, and Mark finally accepts that he, too, deserves nice things.)
(Also, I think we should talk more about how outrageously talented Karlheinz Böhm was, and the fascinating choices he made throughout his film career.)",4.5
"Perhaps its just the effect of time passing, and social social mores shifting, but given its potentially lurid subject matter, Michael Powell's close-quarters study of a voyeuristic serial killer seems quite tame now; almost quaint. I imagine it might have been shocking in 1960, but almost 60 years on, it's a remarkably bloodless affair whose main draw is the unusual psychology of a man driven to murder by his inner demons.
There's no mystery as to the killer's identity - we follow Mark Lewis from the outset - the mystery is why he does what he does. The resolution of that mystery isn't entirely satisfactory, explained away with some in-vogue Freudianism and a like-father-like-son, psychic trauma rationale. His primal urge to expose the face of true fear (the detective investigating the case remarks, ""I've been on the force thirty odd years...and I have never seen fear on anyone's face as on this girl's..."") leads to a strange and unexpected revelation at the end.
Tonally, it's bugged out. The Eastman Color film brings forth an exaggerated palette, with colours taking on an almost hyper-real saturation and suffusing the screen with a golden glow that's warm and comforting, at odds with the cold fish performance of its lead. The West London setting seems more post-war than swinging 60s, not so much edgy red light as saucy postcard porn and quaint innuendo. Undoubtedly the weirdest thing though, is Mark's accent. Not surprising in one way, as Karlheinz Böhm was cast in the role, but on a character level it's perplexing - we hear him speaking in a clipped English accent as a child on film, so are we expected to believe that sometime in adolescence, Mark acquired a German accent? Maybe, since no-one in the film mentions it, we're just supposed to pretend it doesn't exist.
Softly spoken Mark is a creepy, oily character, superficially amiable, studious and reclusive but truly in his element behind the camera, like in the scene that has him directing Vivian (a vivacious Moira Shearer), where he takes on a different persona altogether - confident and forthright. There's something very off about him, but no-one seems to notice, least of all Helen, who falls for his questionable charms (what a bizarre character Helen is; she's supposed to be 21 but has the air and manner of talking of someone more than twice her age). It takes a blind person, Helen's mother, to really see him for what he is. Maxine Audley excels in the role and steals every scene she's in, especially the darkroom showdown, where power shifts between them. Her natural matriarchal influence on Mark subdues him, but her physical limitations give him the upper hand again before he allows her to take back control. She gets most of the best lines too; ""I'm at home here... I visit this room every night..."", ""Visit?"", ""The blind always live in the rooms they live under..."". Uncannily perceptive in discerning Mark's true motives, she tells him, ""Instinct's a wonderful thing, isn't it Mark? A pity it can't be photographed.""
With so much of the plot focused on the act of capturing and viewing discomfort, the film invites a reading of it as a reflection of the intrinsic voyeurism of cinema, implicating both producer and consumer in the dehumanizing power of the gaze, but I'm not sure it's really aiming for anything so reflexive. At the same time, it's not simply a proto-slasher with cheap thrills on its mind; it's an oddity that falls somewhere between the cracks and enters the twilight zone of Hitchcockian thriller territory.",3.5
"Displaying the notion that nothing can damage you quite like a parent, Michael Powell’s expertly directed psychological horror-thriller elicits sympathy for a character that should reasonably be considered a monster. Karlheinz Böhm’s portrayal of the abused Mark is excellent and sincerely affecting. This now cult movie, which obtained an exceptionally harsh reception by critics when it was first released and had an unfavourable consequence on Powell's career as a director, is much more than an application in voyeurism; it’s an incredibly creative picture of psychological conflict.",4.5
The movie is a bit slow but it is still a good movie! It came out the same year as Psycho and is often compared to it. Some say it is better but I wouldn’t go that far. A very interesting movie. Rare to see a serial killer movie before the term was even coined.,3.0
"Peeping Tom is a brilliant horror film that explores the desensitized nature of voyeurism and contemporaneous relationship of film and death.
Film, like all art, is a lie to capture truth, as Picasso once said. So the next logical artistic step of capturing the truest thing we'll ever experience - death - both through the camera and with a mirror for the victims to watch their own demise, is a premise that is so seductively appealing that any dubiousness to those motives are immediately understood by our own curious nature to death.
Some call Peeping Tom the first true slasher movie. It's hugely influential to Martin Scorsese and specifically Taxi Driver.
Michael Powell was a very established director at the time. By making something so daringly ahead of his time, he was shunned and ignored after the film's premiere, the media went after him and his career was ruined in the UK forever.
But now, looking back, all of the critics and everyone who canceled Powell for making this movie, I feel we can confidently and resoundingly say fuck them. This movie is a masterpiece",4.5
"I find it very interesting that this film, released April 7th, 1960 in the UK-basically ended Michael Powell’s career. Meanwhile-months later on September 8th, 1960 another shocking film was released in the U.S. and it was Hitchcock’s most successful. The similarities between the main characters is striking. Both Norman and Mark are murderers that are compelled beyond their own control. Both were deeply damaged by a parent which has resulted in their homicidal tendencies. They come to different fates but both are voyeurs and we the audience are made to watch their most heinous acts. Fascinating that both films are now seen as classics.
New Criterion 4K looks very good.",3.5
